 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-48,0.140548,0.252067,0.366837,0.47076,0.563752,0.667419,0.774793,0.902099,1.03564,1.16159,2.32028,2.32019,2.22022,1.92073,1.77847,1.77837,1.98543,2.45949,9.59E-05,1.50E-05,1.24E-05,2.57E-05,2.37642,3.70484,1.05335
J-49,0.295491,0.299607,0.278391,0.328108,0.359112,0.393301,0.430589,0.471872,0.505588,0.535261,0.564172,0.592518,0.620421,0.647709,0.674759,0.701561,0.728229,0.754836,0.780785,7.98707,8.451,1.91092,1.7671,1.66244,1.63777
J-5,0.112014,0.113193,0.139228,0.208325,0.264075,0.312831,0.360129,0.415418,0.463472,0.499788,0.533015,0.562662,0.59062,0.616402,0.643103,0.670173,0.698147,0.728598,0.761201,3.93797,4.3675,1.55075,1.43509,1.37729,1.3782
J-52,0.272921,0.264567,0.224827,0.27605,0.306915,0.34383,0.38763,0.446909,0.49588,0.53049,0.56178,0.589156,0.614912,0.63826,0.663495,0.689707,0.717574,0.749204,0.783862,8.93963,9.47902,1.93532,1.76269,1.6435,1.61467
J-53,0.0503165,0.0881244,0.137253,0.19584,0.246324,0.294622,0.342547,0.397473,0.448465,0.489813,0.527712,0.562713,0.595828,0.626691,0.657793,0.688738,0.72004,0.753065,0.787852,0.823533,2.40484,1.35117,1.32008,1.31629,1.33886
J-54,0.0630782,0.0924297,0.139522,0.202766,0.255352,0.30458,0.353368,0.410397,0.462018,0.502395,0.539091,0.572547,0.604074,0.633273,0.663062,0.692931,0.723421,0.756133,0.79093,0.826728,2.77477,1.4037,1.34963,1.332,1.34931
J-55,0.0591126,0.0918881,0.135375,0.194936,0.245846,0.293744,0.341114,0.395766,0.445733,0.485525,0.521929,0.555331,0.586948,0.616366,0.646242,0.676125,0.706515,0.738853,0.773065,0.808168,2.82524,1.38146,1.33311,1.31952,1.33839
J-56,0.111311,0.112444,0.142804,0.21138,0.268657,0.318638,0.366989,0.424346,0.473926,0.510993,0.544736,0.574748,0.602931,0.628822,0.655704,0.682993,0.71127,0.74223,0.775498,3.82977,4.25761,1.55788,1.44039,1.38183,1.38262
J-57,0.0673017,0.0946611,0.136476,0.198552,0.250389,0.298631,0.346384,0.402167,0.452645,0.492061,0.527979,0.560632,0.591454,0.619984,0.649185,0.678533,0.708597,0.740961,0.775486,0.810972,3.1044,1.4168,1.35249,1.32925,1.34477
J-58,0.532157,0.53235,0.532812,0.532846,0.532308,0.531209,0.529333,0.525083,0.521783,0.520562,0.5149,0.514891,0.515199,0.51602,0.51632,0.51631,0.515826,0.514344,0.511973,0.509158,0.508383,0.509371,0.522398,0.529225,0.531043
J-59,1.78553,1.84111,1.89776,1.94805,1.9919,2.03939,2.08534,2.12851,2.17318,2.21546,2.3087,2.30867,2.29019,2.22901,2.19839,2.19835,2.24281,2.33163,2.3906,2.39522,2.39038,2.39691,2.42061,3.21923,2.50237
J-6,0.133263,0.134753,0.162335,0.229945,0.285731,0.336103,0.387025,0.453458,0.509641,0.548493,0.58263,0.612114,0.639371,0.663526,0.689548,0.716537,0.745341,0.778554,0.815557,4.23003,4.70543,1.59693,1.46724,1.40248,1.40101
J-60,0.0703989,0.0950176,0.140552,0.206424,0.260452,0.310298,0.359582,0.417645,0.469482,0.509293,0.545344,0.577963,0.608662,0.636969,0.666035,0.695301,0.725341,0.757796,0.792497,2.59878,3.00017,1.4384,1.36941,1.3239,1.33806
J-61,0.668086,0.660224,0.630606,0.679614,0.705959,0.737966,0.776608,0.830715,0.873339,0.900976,0.928104,0.948333,0.966955,0.983175,1.00152,1.02103,1.04236,1.06762,1.09588,7.45191,7.86814,1.95475,1.83604,1.74578,1.72312
J-62,0.141485,0.143025,0.17137,0.238667,0.29448,0.345018,0.396228,0.463212,0.519752,0.558693,0.592837,0.62228,0.649457,0.673504,0.69946,0.726397,0.755184,0.788432,0.825538,4.14075,4.59977,1.60461,1.47498,1.41,1.40849
J-63,0.271819,0.29056,0.290413,0.340056,0.372907,0.407171,0.442638,0.476794,0.504415,0.53356,0.562435,0.593417,0.62412,0.654468,0.68326,0.711085,0.737966,0.763347,0.786532,8.14095,8.60891,1.93138,1.7843,1.67917,1.65504
J-64,0.258905,0.258073,0.231437,0.289595,0.32262,0.360525,0.404374,0.460897,0.505859,0.538583,0.569212,0.596126,0.621669,0.645193,0.670058,0.695603,0.722356,0.751911,0.78347,8.03502,8.50688,1.88562,1.72309,1.60866,1.57952
J-65,0.125005,0.126353,0.153094,0.22089,0.276256,0.325916,0.375852,0.44067,0.495613,0.534036,0.567997,0.597525,0.624888,0.649286,0.675413,0.702426,0.731164,0.764037,0.80049,4.32342,4.81634,1.58212,1.45562,1.39301,1.39242
J-66,0.124036,0.125886,0.152983,0.221071,0.276767,0.326697,0.376704,0.44096,0.495642,0.534034,0.568035,0.597624,0.625048,0.649569,0.675767,0.702823,0.73155,0.764343,0.800642,4.32017,4.81304,1.5855,1.45814,1.39475,1.39371
J-67,0.123288,0.124452,0.151001,0.218732,0.274011,0.32338,0.372822,0.436726,0.491059,0.529261,0.563125,0.59264,0.620023,0.644506,0.670664,0.697677,0.726339,0.759046,0.795198,4.32061,4.81345,1.57662,1.45202,1.39057,1.39029
J-68,0.274987,0.265399,0.228869,0.292016,0.322681,0.359607,0.404046,0.465771,0.516032,0.55033,0.58156,0.607902,0.632477,0.654424,0.678566,0.7039,0.731181,0.76271,0.797667,8.49112,9.00376,1.90326,1.73436,1.61866,1.58936
J-69,0.222197,0.208779,0.16798,0.232331,0.262942,0.298715,0.341569,0.400671,0.449265,0.48319,0.513189,0.539795,0.564769,0.587256,0.611785,0.637452,0.664946,0.696452,0.731164,8.42417,8.9386,1.83861,1.68149,1.57163,1.54411
J-7,0.113933,0.115964,0.146802,0.214498,0.270755,0.320764,0.369763,0.429126,0.480197,0.517702,0.551577,0.581475,0.609441,0.634911,0.661563,0.68875,0.7171,0.748533,0.782585,3.8932,4.32176,1.56917,1.44829,1.38738,1.3872
J-71,0.125731,0.127763,0.156384,0.223728,0.279373,0.329376,0.379631,0.444472,0.499459,0.53791,0.571881,0.601379,0.628703,0.65306,0.679158,0.706128,0.734807,0.767598,0.803929,4.11857,4.57742,1.58422,1.45776,1.39467,1.39388
J-72,0.128993,0.130661,0.15835,0.22599,0.281704,0.331883,0.382463,0.448189,0.503867,0.542543,0.576613,0.606122,0.633425,0.657689,0.683759,0.710745,0.739524,0.772565,0.809298,4.22344,4.69878,1.59096,1.46253,1.39834,1.39711
J-73,0.133745,0.135233,0.162803,0.230421,0.286207,0.336597,0.387549,0.454023,0.510267,0.54913,0.583269,0.612755,0.640003,0.664149,0.690163,0.717153,0.745969,0.779184,0.816221,4.23071,4.70612,1.5976,1.46778,1.40296,1.40149
J-74,0.0165171,0.0774243,0.128258,0.1635,0.206465,0.250135,0.292897,0.335772,0.381239,0.425226,0.467265,0.508039,0.547166,0.584642,0.620618,0.655365,0.689125,0.722292,0.755335,0.788573,1.17007,1.17987,1.22455,1.26485,1.30389
J-75,0.290053,0.300766,0.288526,0.337836,0.36969,0.404068,0.440863,0.479972,0.512154,0.542088,0.570798,0.600248,0.629193,0.657492,0.685152,0.712358,0.739202,0.765675,0.791233,8.12389,8.59418,1.92638,1.77929,1.67376,1.64918
J-76,0.102443,0.101375,0.101504,0.101553,0.101444,0.10118,0.100703,0.0995537,0.0985421,0.0980468,0.0880406,0.0880278,0.0882592,0.0889003,0.0891358,0.0891219,0.0887196,0.0875392,0.0857632,0.0837227,0.0831707,0.0835694,0.0942363,0.0994942,0.100339
J-77,0.0138126,0.121892,0.239399,0.345602,0.441048,0.552956,0.67173,0.81193,0.950453,1.07798,2.21991,2.21981,2.11774,1.81212,1.66738,1.66728,1.87803,2.3714,9.55E-05,1.41E-05,1.17E-05,2.39E-05,2.28857,3.65029,0.93696
J-78,0.00843034,0.117509,0.232301,0.338986,0.437981,0.548783,0.664421,0.796983,0.93091,1.06031,2.24618,2.24609,2.14332,1.83543,1.68928,1.68921,1.90166,3.59581,3.97E-05,1.26E-05,1.07E-05,2.12E-05,2.30288,3.65807,0.830457
J-79,0.0236785,0.129028,0.244997,0.351792,0.450332,0.566641,0.690364,0.838027,0.977318,1.09828,2.29908,2.299,2.19749,1.89652,1.75841,1.7583,1.96119,2.43733,2.96016,3.41876,0.000403419,3.32709,2.29358,3.65615,1.77214
J-8,0.118694,0.118151,0.145812,0.212966,0.268163,0.31693,0.364614,0.42376,0.475061,0.512239,0.545645,0.575084,0.602589,0.627531,0.653822,0.680754,0.709016,0.740609,0.775071,4.01922,4.46267,1.55641,1.44016,1.38191,1.3826
J-80,0.277748,0.267868,0.23218,0.292158,0.3225,0.358974,0.402613,0.46257,0.511438,0.545129,0.575988,0.602121,0.626593,0.648552,0.672573,0.697678,0.724591,0.755423,0.789385,7.99175,8.46496,1.88134,1.72067,1.60784,1.57967
J-81,0.136028,0.194833,0.24382,0.277636,0.319009,0.360989,0.401901,0.442202,0.485614,0.528409,0.569556,0.609651,0.648201,0.685247,0.720678,0.75483,0.787912,0.820192,0.85218,0.884293,1.25792,1.26726,1.31367,1.35432,1.39263
J-83,0.0415687,0.0853612,0.135673,0.190224,0.239413,0.287225,0.334708,0.388109,0.438758,0.481064,0.520068,0.55645,0.590961,0.623263,0.655508,0.687391,0.71941,0.752786,0.787649,0.823346,2.1485,1.3169,1.302,1.30767,1.33369
J-84,0.282201,0.27341,0.23448,0.296612,0.326867,0.363277,0.40687,0.466693,0.515663,0.549576,0.58065,0.606948,0.631562,0.653626,0.677805,0.703107,0.730237,0.76145,0.796043,9.20623,9.77561,1.90248,1.73244,1.61618,1.58681
J-85,0.302637,0.293584,0.25841,0.31914,0.349549,0.386015,0.429595,0.489328,0.538159,0.571883,0.602819,0.628917,0.653324,0.675207,0.699176,0.724272,0.751161,0.782084,0.816275,8.13281,8.61511,1.90889,1.74705,1.63435,1.60622
J-87,0.280653,0.271623,0.234342,0.295571,0.32583,0.362174,0.405602,0.46501,0.513641,0.547392,0.578348,0.604566,0.629116,0.651171,0.675268,0.700484,0.727477,0.758461,0.792701,8.61264,9.1348,1.89205,1.72691,1.61284,1.58424
J-88,0.29261,0.284705,0.250238,0.311452,0.34184,0.378081,0.421143,0.479505,0.527336,0.560789,0.591757,0.617887,0.642407,0.664492,0.688559,0.713686,0.740525,0.771173,0.804956,8.24032,8.73194,1.8992,1.73851,1.62665,1.5988
J-89,0.343616,0.317102,0.252436,0.299002,0.325389,0.360316,0.406183,0.476716,0.533563,0.569385,0.600493,0.625957,0.649242,0.669043,0.692122,0.717119,0.745148,0.779623,0.819433,10.0544,10.6866,2.00641,1.79125,1.65681,1.61716
J-9,0.0832722,0.100608,0.140424,0.207793,0.262658,0.312265,0.361039,0.418684,0.469382,0.507745,0.542528,0.573743,0.603112,0.630151,0.658104,0.686382,0.715532,0.747249,0.781277,3.08519,3.49523,1.48178,1.39303,1.35138,1.36021
J-91,0.604759,0.595503,0.563616,0.616642,0.644754,0.678982,0.720404,0.778677,0.825005,0.855237,0.884349,0.906568,0.927047,0.944932,0.965097,0.986513,1.0099,1.03756,1.06852,7.63077,8.05943,2.00903,1.87502,1.77567,1.75079
J-92,0.279886,0.270404,0.235057,0.29516,0.325466,0.361785,0.40516,0.464392,0.512858,0.546471,0.577306,0.603442,0.627917,0.649916,0.673949,0.699057,0.725926,0.756705,0.790607,7.99312,8.46638,1.8826,1.72238,1.61032,1.58243
J-93,0.313865,0.304878,0.269321,0.330268,0.360673,0.397162,0.440777,0.500604,0.549466,0.583202,0.614126,0.640204,0.664596,0.686471,0.710423,0.735495,0.762386,0.793325,0.827556,8.26187,8.75346,1.92068,1.75825,1.64525,1.61701
J-94,0.274852,0.264977,0.227369,0.287993,0.318326,0.354905,0.398778,0.459266,0.508571,0.542465,0.573417,0.599622,0.624134,0.646097,0.670164,0.695358,0.722396,0.753475,0.787803,8.47432,8.98583,1.88561,1.7204,1.6055,1.57661
J-95,0.286513,0.277785,0.238427,0.300801,0.331053,0.367502,0.411152,0.471095,0.520152,0.554098,0.584247,0.610581,0.635216,0.657291,0.681492,0.706818,0.734002,0.765279,0.799958,9.37354,9.95609,1.90781,1.73658,1.61976,1.59019
J-96,0.0968038,0.198246,0.310269,0.415426,0.514721,0.629893,0.751971,0.899984,1.03837,1.15651,2.24504,2.24495,2.14403,1.84252,1.70347,1.70334,1.90749,2.38205,2.89791,0.000422048,8.93E-05,3.66236,2.25552,3.65102,1.67277
J-97,0.189516,0.168937,0.119319,0.18206,0.217002,0.25448,0.296844,0.352782,0.399022,0.432717,0.46368,0.490942,0.516662,0.540083,0.56511,0.591038,0.61853,0.64956,0.683193,8.28701,8.80215,1.81481,1.64916,1.53693,1.5096
J-99,0.121037,0.13485,0.131911,0.159214,0.192651,0.231687,0.275207,0.329429,0.376395,0.412548,0.445847,0.476057,0.504838,0.53164,0.559536,0.587851,0.61705,0.648615,0.682203,9.04632,9.57573,1.87879,1.71152,1.59135,1.5625
