 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-388,0.247402,0.209073,0.206456,0.286391,0.288676,0.307906,0.361271,0.380107,0.394244,0.365752,0.208911,0.409807,0.0403988,1.06816,-0.299565,1.2962,-0.463765,1.37285,-0.420666,1.36764,-0.352466,1.45672,-0.146597,1.19535,-0.145266
J-389,0.620269,0.56059,0.595807,0.717918,0.732202,0.767633,0.844972,0.93139,0.981065,0.96082,0.814748,1.01335,0.652918,1.62128,0.335432,1.82388,0.190776,1.90702,0.272174,1.93812,0.37063,2.01427,0.431369,1.6195,0.357246
J-39,0.216306,0.201835,-0.638847,-0.337256,-0.227379,-0.140081,-0.233998,-0.0619366,0.0517587,0.119197,0.291354,0.370681,-0.458691,1.04515,-0.906948,1.63669,-1.3166,1.95526,-1.27513,1.95747,-1.15136,2.02032,-1.09516,1.66891,-0.969873
J-390,0.287749,0.254117,0.224907,0.309525,0.304202,0.319599,0.352812,0.353411,0.396829,0.373277,0.239786,0.422463,0.111095,0.964162,-0.153654,1.14174,-0.287563,1.22175,-0.242967,1.24543,-0.180251,1.33227,-0.0302367,1.09041,-0.0228844
J-391,0.0990035,0.0876276,0.0713658,0.137471,0.151677,0.171832,0.237935,0.298156,0.304861,0.287029,0.0413768,0.348017,-0.246645,1.31609,-0.780677,1.64259,-1.01257,1.72789,-0.975616,1.68879,-0.876008,1.73856,-0.703356,1.53224,-0.626764
J-392,0.104803,0.0924759,0.0708143,0.136773,0.150645,0.170969,0.229385,0.298416,0.306931,0.288163,0.0388421,0.359827,-0.233202,1.27564,-0.707813,1.56213,-0.918937,1.64542,-0.886244,1.61617,-0.789413,1.64866,-0.654349,1.49813,-0.568659
J-393,0.543239,0.475852,0.405105,0.381051,0.374419,0.378656,0.404065,0.431538,0.489031,0.462952,0.332273,0.50892,0.200233,1.06439,-0.0738653,1.25123,-0.214102,1.32995,-0.17219,1.34911,-0.115233,1.43997,0.0362506,1.14254,0.0324418
J-394,0.504375,0.444148,0.381114,0.359565,0.352898,0.356492,0.382722,0.402139,0.458809,0.432941,0.300143,0.475886,0.160144,1.05817,-0.133629,1.26021,-0.284122,1.34128,-0.242818,1.36045,-0.184608,1.45582,-0.020771,1.14779,-0.0218156
J-395,0.373946,0.31049,0.296905,0.391705,0.410607,0.453435,0.540659,0.652046,0.727192,0.720771,0.558543,0.780037,0.378113,1.42605,0.0275093,1.63955,-0.123159,1.74257,-0.0331053,1.80458,0.0840143,1.87431,0.116313,1.34375,0.0191568
J-396,0.379718,0.3161,-0.103847,0.0756775,0.146166,0.211151,0.214473,0.321671,0.444897,0.49274,0.484016,0.512021,0.49388,0.574101,0.638938,0.575289,0.639832,0.663892,0.71728,0.779723,0.801488,0.793453,0.627077,0.572726,0.560395
J-397,0.288246,0.260582,0.251908,0.314379,0.305488,0.328856,0.355369,0.369178,0.403606,0.378181,0.250566,0.43662,0.145522,0.90543,-0.0691977,1.04723,-0.177337,1.11877,-0.129702,1.14554,-0.0686759,1.22124,0.0554661,1.03046,0.0656205
J-398,0.326909,0.299084,0.290776,0.354924,0.346248,0.369941,0.395264,0.411066,0.445683,0.419985,0.293544,0.480186,0.19289,0.935545,-0.0135383,1.07112,-0.117542,1.14147,-0.069726,1.16859,-0.00917752,1.24216,0.109162,1.05751,0.121361
J-399,0.136172,0.115043,0.0883438,0.15881,0.174326,0.19554,0.263526,0.333307,0.3411,0.323035,0.0833953,0.380889,-0.194397,1.31238,-0.701966,1.6227,-0.922903,1.70745,-0.88309,1.66986,-0.780579,1.7225,-0.616124,1.51208,-0.556964
J-4,0.230865,0.147683,0.133115,0.215061,0.222863,0.246737,0.307058,0.34784,0.357403,0.315199,0.252373,0.351542,0.217015,0.698618,0.0862118,0.823623,-0.0110807,0.856369,0.0308903,0.855713,0.0657081,0.979268,0.170398,0.747308,0.188413
J-40,0.249778,0.199998,0.287741,0.417336,0.417985,0.428615,0.491118,0.463347,0.451874,0.409914,0.253924,0.430752,0.0458142,1.24641,-0.423833,1.5944,-0.660719,1.66988,-0.619238,1.63591,-0.555996,1.76062,-0.257655,1.4955,-0.23407
J-400,0.286026,0.228454,0.198646,0.244619,0.249139,0.259714,0.322857,0.341725,0.382737,0.353708,0.211844,0.388807,0.0357884,1.08587,-0.346141,1.35349,-0.534351,1.43479,-0.478351,1.42998,-0.40055,1.53926,-0.233883,1.19074,-0.251165
J-401,0.283884,0.224538,0.199167,0.241795,0.246388,0.256651,0.322678,0.339051,0.378777,0.349703,0.204765,0.382018,0.0222312,1.10264,-0.379518,1.38666,-0.577748,1.46912,-0.522591,1.4602,-0.4444,1.57343,-0.266269,1.21431,-0.283652
J-402,0.388349,0.325718,-0.0874268,0.0908961,0.159975,0.223093,0.226873,0.335087,0.461692,0.510855,0.500579,0.530529,0.506169,0.593991,0.659292,0.590791,0.656695,0.682687,0.738881,0.804307,0.826936,0.817643,0.638386,0.582422,0.57149
J-403,0.398202,0.335469,-0.0718447,0.105485,0.173916,0.236608,0.242082,0.349452,0.475272,0.523622,0.510865,0.542684,0.512304,0.609114,0.675384,0.6017,0.668235,0.694397,0.750482,0.815906,0.838413,0.829171,0.650066,0.594423,0.58364
J-404,0.478739,0.431217,0.00123316,0.202561,0.266189,0.315423,0.297334,0.362233,0.435317,0.467558,0.455122,0.480704,0.473497,0.550401,0.615862,0.558927,0.616797,0.626928,0.653739,0.686346,0.697277,0.704143,0.667333,0.66266,0.673603
J-405,0.382332,0.335511,0.326802,0.435221,0.445578,0.470209,0.538295,0.606761,0.630512,0.60904,0.434089,0.662283,0.249035,1.33684,-0.101533,1.55928,-0.260525,1.64657,-0.214427,1.64973,-0.131587,1.72005,0.0414027,1.37471,0.0180498
J-406,0.0915208,0.0894184,-0.673017,-0.395701,-0.299564,-0.229497,-0.322452,-0.200365,-0.121966,-0.0740317,0.055689,0.00461538,-0.422159,0.97937,-1.08572,1.33333,-1.36283,1.60374,-1.3408,1.57482,-1.24235,1.63561,-1.11182,1.43488,-0.948729
J-407,0.0915294,0.0894518,-0.674115,-0.396399,-0.300163,-0.230024,-0.323378,-0.201101,-0.122583,-0.0744926,0.0558894,0.00618966,-0.426959,0.98821,-1.09013,1.33437,-1.36527,1.60563,-1.34344,1.57667,-1.24495,1.63754,-1.11427,1.43635,-0.950846
J-408,0.285656,0.250281,0.241086,0.320519,0.318254,0.340584,0.382174,0.399781,0.429751,0.404855,0.267952,0.456659,0.137754,0.997765,-0.124597,1.17221,-0.254737,1.2488,-0.20589,1.27151,-0.139757,1.3538,0.00584226,1.11863,-0.0008488
J-409,0.382611,0.319612,-0.108821,0.0730256,0.143914,0.208787,0.209052,0.320743,0.448539,0.498689,0.494553,0.519522,0.5088,0.577073,0.640811,0.583371,0.647423,0.672341,0.727622,0.792127,0.814547,0.805547,0.62998,0.572024,0.560143
J-41,0.503006,0.391838,0.0943889,0.109781,0.161692,0.197675,0.173367,0.305402,0.407193,0.443142,0.434635,0.458525,0.448442,0.528074,0.591654,0.537192,0.5931,0.610599,0.64256,0.68879,0.701218,0.704876,0.612712,0.538542,0.558053
J-410,0.383351,0.320372,-0.109606,0.0727188,0.143719,0.208681,0.208428,0.320101,0.447979,0.498293,0.494827,0.519256,0.509966,0.576146,0.639583,0.583347,0.647229,0.672132,0.727473,0.792085,0.814563,0.805501,0.629831,0.572096,0.560295
J-411,0.245386,0.207283,0.204571,0.28504,0.287292,0.306513,0.357646,0.378583,0.392395,0.363604,0.208534,0.409993,0.0464471,1.04633,-0.275983,1.26187,-0.431969,1.3365,-0.388714,1.33204,-0.321308,1.41823,-0.122927,1.17047,-0.120007
J-412,0.381931,0.319846,-0.0985057,0.0812411,0.150291,0.213246,0.213278,0.310618,0.426224,0.471428,0.461536,0.489556,0.471817,0.553512,0.618982,0.555124,0.618803,0.640622,0.690017,0.747912,0.768213,0.762286,0.615873,0.572649,0.563162
J-413,0.377491,0.31539,-0.111596,0.0700463,0.140051,0.203742,0.201177,0.299447,0.415922,0.462104,0.456024,0.481169,0.47094,0.541541,0.6059,0.548304,0.61111,0.632714,0.682214,0.740132,0.760496,0.754522,0.608178,0.565003,0.55547
J-414,0.188388,0.100242,-0.382008,-0.273457,-0.197876,-0.136408,-0.19739,-0.117444,-0.0468598,-0.00802211,0.010592,0.0048637,-0.0404348,0.112165,0.123675,0.139386,0.150925,0.191219,0.171204,0.221131,0.200146,0.238548,0.236709,0.269126,0.248666
J-415,0.205438,0.135061,-0.304,-0.202355,-0.135849,-0.0765014,-0.125848,-0.0614793,-0.00321899,0.0424014,0.0453025,0.0562758,0.051638,0.128334,0.177771,0.178035,0.198516,0.222332,0.228779,0.260126,0.264452,0.281572,0.265474,0.322054,0.27876
J-416,0.253406,0.216568,0.16073,0.271092,0.285744,0.302227,0.360987,0.415253,0.432445,0.421005,0.182516,0.472508,-0.095708,1.41772,-0.624429,1.74008,-0.85434,1.83011,-0.8096,1.80789,-0.704475,1.86133,-0.574577,1.65742,-0.473093
J-417,0.243626,0.191743,0.14999,0.242755,0.253157,0.265756,0.336751,0.35931,0.345655,0.327309,0.0632127,0.365008,-0.269939,1.54475,-1.01195,2.0228,-1.33475,2.12441,-1.31374,2.06325,-1.19609,2.13661,-0.909508,1.8672,-0.790414
J-418,0.317685,0.268778,0.2455,0.373174,0.384928,0.397198,0.458069,0.489518,0.488054,0.471638,0.217449,0.516105,-0.0969149,1.6054,-0.752538,2.0171,-1.0352,2.11489,-1.00292,2.07249,-0.884613,2.13624,-0.654579,1.88722,-0.538199
J-419,0.209446,0.173246,0.168636,0.267247,0.272385,0.290632,0.346821,0.372479,0.380612,0.351476,0.181251,0.397463,-0.00112397,1.08934,-0.360277,1.32627,-0.529015,1.40157,-0.489203,1.38116,-0.418751,1.46453,-0.192311,1.19864,-0.176312
J-42,0.559333,0.454613,0.545152,0.495174,0.491393,0.501762,0.561775,0.711506,0.771459,0.753941,0.593866,0.809298,0.42023,1.44558,0.0885707,1.65435,-0.0608579,1.74397,0.00690263,1.77519,0.101985,1.84659,0.193297,1.35083,0.0927151
J-420,0.210034,0.173636,0.169166,0.267561,0.272739,0.29102,0.34379,0.373313,0.381162,0.351634,0.184776,0.401296,0.0136392,1.05393,-0.314184,1.26948,-0.468849,1.34141,-0.428701,1.32316,-0.359902,1.402,-0.147183,1.15849,-0.130504
J-421,0.101494,0.0687203,0.0765075,0.115531,0.134177,0.157078,0.300622,0.29495,0.293883,0.188486,0.298754,0.162138,0.466383,-0.0792774,0.695287,-0.122468,0.802064,-0.117626,0.858736,-0.134891,0.968655,-0.156452,0.940723,-0.0959536,1.17365
J-422,0.0555329,0.0608126,-0.180344,-0.187706,-0.136514,-0.0997768,-0.101981,-0.0445017,-0.00875206,-0.0036489,0.0146769,0.00586766,0.0728327,-0.00108868,0.0532535,0.157649,0.144815,0.176541,0.189509,0.209167,0.197986,0.229551,0.24624,0.284035,0.28732
J-423,0.402747,0.337661,0.323838,0.419451,0.439367,0.483804,0.581446,0.688007,0.766685,0.762069,0.592738,0.813231,0.387658,1.54515,-0.0354018,1.80772,-0.218053,1.92056,-0.127897,1.98356,-0.00669272,2.06261,0.0515009,1.46333,-0.0514753
J-424,0.390126,0.326246,0.312873,0.407509,0.426734,0.469723,0.552369,0.672127,0.749657,0.743755,0.587539,0.809034,0.424041,1.39606,0.116733,1.58044,-0.0140955,1.67962,0.0799736,1.74798,0.198408,1.81121,0.198893,1.30346,0.0993513
J-425,0.232071,0.189732,0.234831,0.350359,0.35379,0.3705,0.417745,0.442828,0.447462,0.412978,0.262256,0.462614,0.108627,1.07118,-0.187199,1.2707,-0.331066,1.33541,-0.284345,1.31968,-0.217507,1.40285,-0.0277186,1.2004,-0.0143882
J-426,4.84016,4.72771,4.69601,4.86868,4.91731,4.98662,5.11018,5.24508,5.33948,5.30731,5.18408,5.32781,5.02229,5.87438,4.68664,6.07754,4.51998,6.15566,4.59014,6.18168,4.63841,6.22931,4.60316,5.69737,4.49447
J-427,0.428684,0.378621,0.336342,0.394684,0.406788,0.437726,0.530683,0.614786,0.701396,0.686437,0.564143,0.728502,0.422869,1.31229,0.104152,1.5271,-0.0501973,1.61562,0.0350904,1.66546,0.126288,1.76825,0.170722,1.27951,0.0303241
J-428,0.0572425,0.101541,0.144296,0.186489,0.229996,0.273778,0.318214,0.366274,0.408987,0.446666,0.481763,0.51462,0.545776,0.574224,0.604435,0.63305,0.660397,0.689666,0.719562,0.753338,0.784763,0.812949,0.818734,0.829291,0.831513
J-429,0.0352579,0.0795748,0.122379,0.164719,0.20842,0.252386,0.296989,0.345186,0.388165,0.426179,0.461659,0.49493,0.526608,0.555598,0.586254,0.615407,0.643417,0.673394,0.704058,0.738485,0.770632,0.799552,0.806079,0.817435,0.819982
J-43,0.189802,0.155412,0.155086,0.251216,0.258852,0.276948,0.337863,0.368936,0.372442,0.343961,0.156536,0.390139,-0.0433341,1.13242,-0.433781,1.38719,-0.615291,1.47119,-0.598655,1.44077,-0.533538,1.51955,-0.252566,1.23853,-0.235297
J-430,0.206052,0.169298,-0.226147,-0.0449701,0.0126843,0.0536985,0.027418,0.0586194,0.110004,0.132974,0.110941,0.141772,0.126881,0.222404,0.293374,0.224987,0.284876,0.282596,0.300054,0.314946,0.32644,0.337779,0.366451,0.392646,0.411208
J-431,0.37063,0.308829,0.228286,0.332625,0.348409,0.367148,0.428519,0.488304,0.507395,0.496508,0.258085,0.5481,-0.0197269,1.4887,-0.546754,1.80875,-0.775555,1.8993,-0.72917,1.87894,-0.623333,1.93109,-0.501107,1.71479,-0.406406
J-432,0.33899,0.290903,0.269949,0.405308,0.416066,0.421951,0.478283,0.518369,0.518321,0.502083,0.248831,0.547579,-0.0641634,1.62818,-0.711746,2.03343,-0.990819,2.13083,-0.957459,2.09001,-0.839357,2.15263,-0.61618,1.90657,-0.497321
J-433,0.405789,0.354943,0.281005,0.469902,0.46636,0.465479,0.51629,0.442241,0.428459,0.405105,0.249375,0.430682,0.0411609,1.23334,-0.44781,1.58365,-0.684464,1.67922,-0.615877,1.67546,-0.54397,1.80066,-0.280738,1.5271,-0.197368
J-434,0.243309,0.135676,0.0763266,0.155217,0.163567,0.195476,0.304941,0.317326,0.317595,0.246143,0.242106,0.251991,0.232674,0.45572,0.247018,0.535927,0.236408,0.566853,0.280792,0.558498,0.347654,0.608231,0.404642,0.497305,0.614753
J-435,0.294244,0.163689,0.0791511,0.176919,0.180542,0.216137,0.310175,0.329506,0.328657,0.252631,0.236218,0.260172,0.180662,0.600396,0.120896,0.723037,0.0749509,0.761794,0.116331,0.751611,0.183864,0.802111,0.254749,0.675266,0.466826
J-436,0.184234,0.149708,0.111085,0.191153,0.202908,0.218498,0.283584,0.325013,0.322419,0.30552,0.0572162,0.35678,-0.247201,1.39114,-0.847436,1.76349,-1.10591,1.856,-1.06693,1.81397,-0.951198,1.87406,-0.748983,1.6443,-0.653502
J-437,0.597904,0.532006,0.45814,0.432183,0.424506,0.42833,0.456126,0.479809,0.537982,0.512167,0.3794,0.555277,0.239742,1.134,-0.0522168,1.33391,-0.201673,1.41511,-0.160739,1.43404,-0.104389,1.52784,0.0565076,1.21595,0.0514495
J-438,0.539927,0.474494,0.399655,0.372741,0.364714,0.368349,0.39455,0.420246,0.478267,0.452571,0.320971,0.497594,0.18622,1.06169,-0.0943272,1.25322,-0.237782,1.33316,-0.196008,1.35287,-0.139069,1.44498,0.0157615,1.14192,0.0111782
J-439,0.117062,0.0946834,0.0734028,0.14114,0.155847,0.175258,0.241939,0.300444,0.312887,0.281817,0.075407,0.346042,-0.145654,1.11196,-0.532169,1.35735,-0.703747,1.43711,-0.673602,1.41173,-0.596692,1.46761,-0.377609,1.21999,-0.355494
J-44,0.188016,0.153952,0.1561,0.249014,0.256877,0.275079,0.338777,0.369371,0.373633,0.34561,0.153724,0.389521,-0.0557626,1.1652,-0.473686,1.43809,-0.666689,1.52511,-0.651622,1.49407,-0.585175,1.57444,-0.290527,1.26969,-0.27212
J-440,0.22875,0.159017,0.0826838,0.166995,0.182367,0.194419,0.253217,0.306987,0.31817,0.29316,0.0776171,0.362384,-0.173443,1.22398,-0.594737,1.49193,-0.784567,1.56817,-0.747766,1.5248,-0.659855,1.57349,-0.51272,1.41598,-0.456103
J-441,0.482579,0.424298,0.364848,0.337313,0.32881,0.330466,0.365969,0.378046,0.431689,0.40616,0.269905,0.44447,0.119312,1.06266,-0.20221,1.2867,-0.367213,1.37115,-0.327518,1.39121,-0.267502,1.49227,-0.08526,1.16583,-0.0946489
J-442,0.378823,0.336276,0.276162,0.356554,0.349515,0.359882,0.379872,0.378832,0.426529,0.401174,0.271908,0.454117,0.15481,0.961426,-0.0854326,1.12219,-0.207692,1.19747,-0.163098,1.22068,-0.104804,1.30345,0.0323493,1.08557,0.063384
J-443,0.383034,0.344223,0.317299,0.383037,0.382519,0.399746,0.45557,0.445497,0.492171,0.470007,0.329149,0.504305,0.166026,1.16098,-0.19246,1.41078,-0.373666,1.50008,-0.32669,1.51978,-0.26025,1.62662,-0.0710688,1.29853,-0.0922108
J-444,0.331774,0.293613,0.266257,0.329816,0.32871,0.345546,0.399076,0.390496,0.43717,0.41505,0.275275,0.451564,0.117057,1.09301,-0.227995,1.33207,-0.402119,1.41987,-0.354327,1.4404,-0.287279,1.54513,-0.104589,1.22779,-0.124019
J-445,0.386186,0.321688,0.307762,0.402512,0.422014,0.465983,0.55051,0.673038,0.751665,0.745864,0.589028,0.810408,0.423843,1.40318,0.1123,1.59029,-0.0203956,1.68993,0.0731298,1.75708,0.190603,1.82093,0.193792,1.30614,0.0891536
J-446,0.560785,0.526658,0.37339,0.0718312,0.108125,0.154243,0.128688,0.127438,0.213957,0.2445,0.217894,0.252526,0.167381,0.348901,0.381397,0.325242,0.385462,0.398937,0.435508,0.47292,0.488448,0.490808,0.421395,0.478777,0.499397
J-447,0.475966,0.414045,-0.0067701,0.176076,0.245579,0.3072,0.302044,0.392609,0.503181,0.546679,0.538131,0.564267,0.551077,0.627069,0.691623,0.631975,0.693769,0.714395,0.760274,0.815287,0.833604,0.829219,0.69574,0.662365,0.65684
J-448,0.383857,0.323563,-0.0326855,0.132693,0.194379,0.250052,0.264512,0.347196,0.45126,0.4876,0.453106,0.501237,0.368315,0.663694,0.495642,0.590884,0.614331,0.645716,0.69208,0.747604,0.767023,0.763037,0.629674,0.594528,0.589303
J-449,0.42913,0.367404,-0.0641343,0.120039,0.190344,0.253246,0.247149,0.342668,0.457687,0.503884,0.500584,0.523386,0.517832,0.581684,0.644844,0.59171,0.653398,0.674779,0.723571,0.781655,0.801694,0.795598,0.651694,0.613342,0.605536
J-45,0.480229,0.438396,0.413202,0.482278,0.48915,0.507259,0.571247,0.590119,0.640441,0.613598,0.484948,0.649678,0.345132,1.24415,0.031221,1.46309,-0.128096,1.53641,-0.0704113,1.54489,-0.00627908,1.65049,0.139503,1.3293,0.098494
J-450,0.412745,0.351524,-0.0560502,0.122126,0.189553,0.250202,0.251516,0.344343,0.456987,0.50048,0.48638,0.517543,0.489605,0.586672,0.653231,0.581278,0.645807,0.667623,0.716359,0.774235,0.794368,0.788422,0.644762,0.605811,0.598062
J-451,0.288278,0.247099,0.215343,0.272438,0.272345,0.284945,0.344179,0.327321,0.377733,0.352144,0.212498,0.380512,0.0432182,1.06803,-0.338294,1.34423,-0.535538,1.43205,-0.494879,1.44041,-0.43578,1.55935,-0.21697,1.21877,-0.244667
J-452,0.415051,0.367467,0.327077,0.348594,0.341961,0.354644,0.37623,0.370984,0.417534,0.392771,0.263055,0.44529,0.144506,0.956979,-0.0994825,1.12014,-0.223162,1.19616,-0.177204,1.22122,-0.118779,1.30459,0.0202567,1.08798,0.0501218
J-453,0.418952,0.370713,0.339535,0.344571,0.338782,0.355278,0.379149,0.374805,0.416502,0.391269,0.263361,0.447438,0.153873,0.93073,-0.0705183,1.07969,-0.184201,1.15285,-0.137559,1.17817,-0.0782793,1.25699,0.0513642,1.06481,0.0816387
J-454,0.389076,0.344691,0.293374,0.355413,0.348684,0.359389,0.384975,0.371514,0.419607,0.394801,0.261107,0.440246,0.125694,1.00616,-0.156173,1.1981,-0.299721,1.27869,-0.256862,1.30049,-0.198356,1.39218,-0.035466,1.14611,-0.00868657
J-455,0.0540399,0.0881966,-0.113723,-0.130034,-0.0923806,-0.0650751,-0.0714254,-0.0257588,-0.000689767,-0.00131888,0.0192656,0.00868586,0.0794873,-0.107235,0.165497,0.0792593,0.17059,0.18779,0.200647,0.227137,0.212468,0.259435,0.256424,0.298575,0.316411
J-456,0.0798287,0.11427,-0.09933,-0.11759,-0.0788435,-0.0508853,-0.0619766,-0.0142793,0.012215,0.0156631,0.0282794,0.0237079,0.111355,-0.150152,0.37232,-0.232906,0.622873,-0.25075,0.700599,-0.303806,0.897174,-0.423034,0.838008,-0.195231,1.02583
J-457,0.137681,0.0772574,0.087808,0.126027,0.136081,0.163658,0.329981,0.296254,0.294076,0.185982,0.345041,0.143401,0.568734,-0.271516,0.934884,-0.365183,1.09422,-0.373535,1.15646,-0.389871,1.25745,-0.390398,1.20548,-0.34881,1.46029
J-458,0.0549932,0.0475635,0.0709372,0.102771,0.124021,0.145662,0.357173,0.289557,0.290463,0.139027,0.387702,0.0831733,0.740075,-0.749347,1.37265,-0.965252,1.64762,-1.00101,1.72468,-1.01713,1.81183,-0.992213,1.70606,-0.946261,1.97425
J-459,0.438554,0.385418,0.358803,0.349196,0.344559,0.362324,0.403927,0.396944,0.437105,0.413427,0.275677,0.454789,0.128326,1.05786,-0.182362,1.271,-0.340258,1.35616,-0.297478,1.37877,-0.236252,1.47505,-0.0557614,1.20059,-0.0597407
J-46,0.348334,0.306897,0.279901,0.343539,0.349928,0.367948,0.437104,0.454915,0.509779,0.485555,0.355135,0.518745,0.205567,1.14675,-0.136202,1.38843,-0.309127,1.46696,-0.247538,1.47963,-0.178219,1.593,-0.0286074,1.23334,-0.083125
J-460,0.187421,0.153726,0.165574,0.252593,0.260555,0.278701,0.363107,0.374085,0.37871,0.352751,0.13733,0.376416,-0.130726,1.38577,-0.776579,1.83163,-1.07519,1.94615,-1.07878,1.91155,-1.01014,2.0136,-0.592842,1.54402,-0.564476
J-461,0.0974096,0.0817517,-0.735184,-0.441229,-0.337712,-0.260461,-0.372291,-0.247714,-0.168234,-0.114361,0.0437362,0.081259,-0.642549,0.805647,-1.11248,1.37819,-1.49801,1.67224,-1.47986,1.63485,-1.37903,1.6994,-1.23468,1.51673,-1.06596
J-462,0.44259,0.390049,0.335815,0.338363,0.331061,0.335532,0.361677,0.370224,0.425819,0.400333,0.266408,0.443164,0.126277,1.02574,-0.167281,1.22752,-0.317567,1.30905,-0.2778,1.32741,-0.221008,1.42252,-0.0532939,1.1305,-0.0456879
J-463,0.41033,0.362262,0.310398,0.342607,0.335938,0.344189,0.369596,0.366989,0.41941,0.394542,0.261224,0.439379,0.124922,1.00879,-0.15967,1.20307,-0.304778,1.28393,-0.263176,1.30428,-0.206892,1.39714,-0.0429108,1.13014,-0.0254322
J-464,0.286266,0.249335,0.222139,0.283822,0.281826,0.297443,0.344381,0.337036,0.38131,0.357989,0.220738,0.398999,0.075047,1.00084,-0.236502,1.21426,-0.393758,1.29706,-0.346619,1.31617,-0.281357,1.41471,-0.108876,1.13405,-0.117588
J-465,0.299571,0.262237,0.234984,0.297002,0.295458,0.311356,0.362476,0.352708,0.397756,0.375097,0.235906,0.412609,0.081339,1.04349,-0.254048,1.2755,-0.423434,1.36158,-0.376483,1.38079,-0.310415,1.48412,-0.127585,1.18104,-0.14235
J-466,0.356968,0.296392,-0.113953,0.0636013,0.13099,0.191762,0.192978,0.286523,0.399217,0.44285,0.429264,0.460078,0.433837,0.52884,0.595558,0.524631,0.589284,0.610467,0.658844,0.715278,0.735386,0.730106,0.589804,0.549408,0.541023
J-467,86.8348,86.3932,86.3491,86.6066,86.8417,87.2259,87.7492,88.7944,89.4513,89.6328,89.7235,89.6842,89.6184,89.5539,89.4655,89.4916,89.4959,89.7311,89.9643,90.3231,90.3409,90.2047,88.4744,87.425,86.993
J-468,0.127689,0.0884491,0.0731357,0.136889,0.152405,0.175476,0.233852,0.310001,0.316061,0.302289,0.0629892,0.339222,-0.221285,1.34562,-0.793349,1.70496,-1.05,1.78724,-1.01203,1.75393,-0.920806,1.81031,-0.783052,1.64289,-0.658956
J-469,0.233955,0.206676,0.106381,0.242798,0.252883,0.256763,0.295916,0.352098,0.380757,0.37736,0.130561,0.415686,-0.168978,1.46251,-0.799386,1.85188,-1.07329,1.95273,-1.02845,1.93443,-0.919844,1.99671,-0.811127,1.7721,-0.64308
J-47,0.195543,0.160906,0.171884,0.259649,0.267654,0.286269,0.352323,0.383918,0.3871,0.35911,0.15957,0.401241,-0.0584831,1.20682,-0.499645,1.49456,-0.702236,1.58317,-0.694324,1.55343,-0.631381,1.63134,-0.30861,1.30608,-0.287828
J-470,0.219645,0.188866,0.114677,0.252772,0.263536,0.267867,0.300274,0.364774,0.389679,0.384901,0.147967,0.436201,-0.114957,1.33722,-0.612964,1.6364,-0.829651,1.72508,-0.781037,1.71415,-0.678884,1.7666,-0.584676,1.58218,-0.442548
J-471,0.00923117,0.0642021,0.0822239,0.0376831,0.0113216,0.00853575,-0.00349032,-0.00329232,0.00745834,0.0182005,0.0269122,0.133615,-0.110859,0.262013,-0.117971,0.453081,-0.162263,0.543036,-0.118269,0.568615,-0.0341609,0.493742,0.0938394,0.649885,-0.0569224
J-472,0.00769457,0.0628005,0.0801365,0.0327839,0.00424016,0.000169177,-0.0137762,-0.0153558,-0.00564676,0.00471194,0.0157652,0.122387,-0.119275,0.257537,-0.136101,0.451631,-0.184112,0.54501,-0.140748,0.569713,-0.0551427,0.491135,0.0785973,0.654351,-0.0786751
J-473,0.286632,0.2257,0.201411,0.243683,0.248477,0.258818,0.32243,0.341125,0.380885,0.351784,0.208333,0.386323,0.0319195,1.08587,-0.351663,1.35491,-0.540632,1.43558,-0.485237,1.42824,-0.407791,1.53779,-0.237623,1.19223,-0.253811
J-474,0.33911,0.281194,-0.056795,0.10383,0.162184,0.213809,0.229757,0.302499,0.399158,0.431697,0.390488,0.446852,0.303716,0.776969,0.0679915,1.11343,-0.0703546,1.21403,0.0112739,1.26568,0.107537,1.31933,0.126855,0.983723,0.0770764
J-475,0.344384,0.285626,-0.0555297,0.105802,0.16498,0.217899,0.234673,0.310998,0.410281,0.44391,0.40387,0.458688,0.315441,0.771423,0.0859927,1.12647,-0.064169,1.23318,0.019335,1.28747,0.117654,1.34134,0.131797,0.993649,0.076835
J-476,0.222495,0.189694,0.117962,0.258874,0.269799,0.274438,0.31151,0.366189,0.390439,0.385928,0.144699,0.433828,-0.131687,1.38519,-0.673101,1.7128,-0.907857,1.80521,-0.860048,1.79106,-0.754852,1.8465,-0.650284,1.65371,-0.500375
J-477,0.253134,0.219993,0.145113,0.288546,0.299717,0.305192,0.347332,0.392952,0.417567,0.413815,0.167707,0.455861,-0.124102,1.46916,-0.723238,1.83599,-0.982432,1.93356,-0.935594,1.91672,-0.827302,1.9759,-0.714153,1.76802,-0.55392
J-478,0.1304,0.180751,0.197969,0.157957,0.138142,0.14366,0.144583,0.168904,0.197126,0.213944,0.221623,0.327471,0.0810168,0.443516,0.0804232,0.627743,0.0433155,0.718933,0.100305,0.762479,0.193587,0.690576,0.267716,0.771948,0.0942343
J-479,0.115899,0.166341,0.185616,0.153681,0.139755,0.148324,0.153826,0.181145,0.210816,0.22827,0.229619,0.294617,0.11838,0.440767,0.107029,0.607711,0.0835921,0.688388,0.140823,0.732853,0.228581,0.672148,0.290066,0.73924,0.139071
