 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-466,0.462612,0.430504,0.412647,0.39499,0.433634,0.543123,-0.00447786,-0.152991,0.135777,0.333012,0.466098,0.556991,0.623782,0.650726,1.14812,0.982651,1.09078,1.18129,0.736647,0.907665,0.978952,0.971386,0.513747,0.733906,0.787281
J-467,10.2711,9.88892,9.60814,9.43392,9.4091,9.52965,9.65815,10.0088,10.5687,10.8887,11.1011,11.2491,11.3663,11.4398,11.313,10.8708,10.7628,10.6482,10.7157,11.0204,11.1491,11.1457,10.4709,10.8076,11.1121
J-468,0.610658,0.517558,0.417374,0.263956,0.262512,0.319651,-0.151752,-0.255525,-0.135182,-0.0201926,0.0831567,0.175068,0.256263,0.32825,0.558475,0.302379,0.452087,0.506567,0.350596,0.353888,0.392489,0.428953,0.511096,0.562661,0.606691
J-469,0.623445,0.528268,0.425778,0.26558,0.260843,0.320659,-0.139766,-0.245195,-0.123097,-0.00741756,0.0963193,0.18838,0.269644,0.341504,0.58469,0.315752,0.462354,0.51618,0.363846,0.368863,0.407848,0.444928,0.523075,0.571308,0.614142
J-47,0.218651,0.230031,0.23893,0.228205,0.233337,-2.53088,-0.591453,-0.619493,-0.472542,-0.341505,-0.225534,-0.12361,-0.0332723,0.0466553,0.534617,0.370391,0.411193,0.451777,-0.121163,0.0147518,0.090045,0.137177,0.15976,0.221985,0.273172
J-470,8.554,8.3441,8.18483,8.06729,8.04172,5.96925,7.61702,7.87298,8.21441,8.43355,8.60402,8.74432,8.86839,8.97897,9.40869,8.87243,8.87678,6.454,8.25635,8.46434,8.57684,8.61969,8.4786,8.66551,8.90724
J-471,0.532174,0.458502,0.377669,0.243365,0.281875,0.298354,-0.235891,-0.343556,-0.235832,-0.121748,-0.0189433,0.0724688,0.153269,0.225425,0.42305,0.205398,0.367224,0.423671,0.250663,0.234128,0.270791,0.303028,0.423224,0.502626,0.551233
J-472,2.57811,2.50429,2.44465,2.38427,2.41269,0.312001,1.63486,1.65836,1.96139,2.1602,2.31535,2.43987,2.54464,2.62848,4.19976,3.31662,3.66023,0.954465,2.33146,2.48304,2.60513,2.67148,2.49841,2.45118,2.5401
J-473,0.218829,0.224924,0.22875,0.209105,0.210651,-5.6402,-0.584654,-0.733243,-0.592812,-0.458906,-0.336814,-0.22658,-0.127827,-0.0395122,1.45668,0.887341,1.02498,-5.0469,-0.261708,-0.150625,-0.0525942,0.0268353,0.0939667,0.140616,0.205982
J-474,0.351582,0.316858,0.276091,0.20007,0.229041,-1.92463,-0.636001,-0.794965,-0.628306,-0.481286,-0.355823,-0.246168,-0.14945,-0.064863,1.2365,0.458779,0.852081,-1.69268,-0.19548,-0.163684,-0.0914399,-0.0117353,0.0844564,0.154031,0.234917
J-475,4.00366,3.91632,3.84727,3.78169,3.77282,1.57654,3.03141,3.03314,3.26138,3.43288,3.57763,3.70426,3.81868,3.92384,4.9152,4.34541,4.44685,1.78115,3.43084,3.57532,3.67846,3.74505,3.78779,3.92891,4.09993
J-476,10.1962,9.88251,9.64612,9.47634,9.4169,5.40902,9.38156,9.70395,10.0907,10.3365,10.5245,10.6742,10.8033,10.9134,11.2381,10.6846,10.545,6.26026,10.0806,10.3633,10.5129,10.5647,10.3149,10.4639,10.7136
J-477,0.352157,0.337814,0.327739,0.310484,0.340207,0.427963,-0.107316,-0.337274,-0.127313,0.0422013,0.163654,0.254087,0.325913,0.367456,0.871224,0.691542,0.792564,0.863765,0.392021,0.536903,0.600394,0.603283,0.332362,0.642284,0.72345
J-478,0.464054,0.435879,0.419727,0.401594,0.438177,0.542141,-0.0126975,-0.200172,0.0697955,0.262375,0.393546,0.484744,0.553002,0.583145,1.08535,0.916926,1.02186,1.10445,0.651431,0.811286,0.879546,0.877394,0.467648,0.735983,0.806911
J-479,5.39387,5.18201,5.02526,4.91904,4.90941,5.0013,4.79186,4.83488,5.21308,5.46021,5.63112,5.75611,5.85739,5.92324,6.06522,5.74086,5.71876,5.67105,5.48399,5.69092,5.78426,5.79801,5.3928,5.78374,6.01668
J-48,0.205334,0.219522,0.230773,0.222021,0.227001,-2.63157,-0.621511,-0.680391,-0.535143,-0.400163,-0.27967,-0.17337,-0.0790094,0.00474696,0.678783,0.466254,0.504435,-2.37863,-0.201085,-0.0458743,0.0423603,0.0976787,0.130806,0.19106,0.244635
J-480,7.08134,6.94547,6.83014,6.71272,6.71298,4.75986,6.06287,6.14113,6.46713,6.68212,6.85167,6.99233,7.11534,7.22253,8.66687,7.67744,7.96969,5.33174,6.60386,6.7612,6.89472,6.98057,6.90101,7.00061,7.20858
J-481,0.302854,0.294333,0.284958,0.2626,0.26688,-2.23955,-0.465841,-0.455838,-0.289876,-0.163429,-0.0553551,0.0370921,0.118385,0.18889,0.660021,0.380878,0.465906,0.51373,-0.0272374,0.11139,0.180421,0.225814,0.215422,0.287742,0.350022
J-482,0.419844,0.38096,0.339579,0.264846,0.241456,0.316596,-0.237145,-0.302838,-0.172659,-0.0558385,0.0479285,0.139801,0.220978,0.292148,0.552428,0.360604,0.443605,0.495564,0.265052,0.314622,0.3607,0.396656,0.422201,0.489907,0.524574
J-483,0.411805,0.373288,0.332401,0.258484,0.23606,0.310458,-0.243209,-0.305458,-0.175158,-0.0584687,0.0450017,0.136526,0.21731,0.288064,0.5206,0.34248,0.421571,0.474884,0.263319,0.31197,0.357198,0.392251,0.416751,0.484089,0.51735
J-484,0.443787,0.38429,0.337442,0.273417,0.295069,-1.88662,-0.697165,-0.883933,-0.692953,-0.534492,-0.398022,-0.277868,-0.171381,-0.0772834,1.8343,0.95555,1.2986,-1.61431,-0.345021,-0.247814,-0.136118,-0.0418347,0.0372804,0.0403769,0.136505
J-485,0.218218,0.244814,0.257337,0.246286,0.259934,0.281554,-0.207467,-0.311209,-0.208433,-0.102126,-0.00918867,0.072754,0.145292,0.209353,-0.0853869,-0.00368937,0.000961598,0.0512982,0.186777,0.274079,0.310593,0.328758,0.368921,0.561206,0.597601
J-486,0.381824,0.35852,0.346147,0.329461,0.36049,0.459339,-0.0356427,-0.217677,0.00917534,0.185202,0.310275,0.400733,0.470622,0.506988,0.959706,0.796843,0.901868,0.984811,0.544681,0.69609,0.762468,0.763646,0.445472,0.705158,0.76799
J-487,0.392996,0.369419,0.35663,0.339264,0.370853,0.469321,-0.026908,-0.20837,0.0194167,0.195285,0.320319,0.410924,0.481051,0.51802,0.978274,0.811436,0.916694,0.998706,0.552786,0.704895,0.771771,0.773308,0.456019,0.714711,0.778656
J-488,0.968967,0.874506,0.782278,0.655016,0.678834,-2.7693,0.184617,0.166578,0.353122,0.499278,0.620087,0.719349,0.803,0.870681,1.42776,1.00666,1.24763,-2.05209,0.901545,0.925865,0.977275,1.00384,0.949422,0.926848,0.963416
J-489,0.531733,0.459782,0.381881,0.259251,0.289587,-3.13081,-0.291095,-0.39715,-0.268236,-0.143471,-0.0330374,0.0636476,0.148444,0.222739,0.744072,0.360232,0.597657,0.650055,0.244391,0.233478,0.272749,0.31176,0.397958,0.444991,0.496544
J-49,0.422928,0.394259,0.366053,0.325457,0.311525,-1.88863,-0.419548,-0.459389,-0.292706,-0.161803,-0.049489,0.0475226,0.133582,0.209885,1.11636,0.633927,0.774821,-1.83236,-0.112436,0.0392278,0.13621,0.193168,0.231744,0.303077,0.387611
J-490,0.821597,0.625045,0.475737,0.412955,0.420885,-2.00064,-0.565457,-0.74604,-0.547223,-0.382521,-0.24184,-0.119581,-0.0117436,0.0822701,1.99981,1.16251,1.46397,-1.73494,-0.193868,-0.0573227,0.0611588,0.143675,0.174304,0.21127,0.315838
J-491,12.335,11.9603,11.6545,11.5031,11.4699,9.41406,11.089,11.3846,11.8091,12.0709,12.2672,12.4223,12.5557,12.6683,13.6695,12.7827,12.8981,10.1538,11.821,12.0863,12.2424,12.2947,12.0159,12.1902,12.4729
J-492,0.348048,0.327613,0.308862,0.280168,0.274269,0.297891,-0.321382,-0.324519,-0.193955,-0.0893319,0.00544384,0.0872089,0.159925,0.225636,0.49517,0.272577,0.385419,0.440871,0.0254653,0.120262,0.169334,0.21187,0.276466,0.372778,0.435959
J-493,0.403318,0.358272,0.314131,0.24292,0.264008,-1.91402,-0.731154,-0.922753,-0.731461,-0.573572,-0.437169,-0.316878,-0.210193,-0.115637,1.8162,0.919697,1.27325,-1.63722,-0.383966,-0.289093,-0.177057,-0.0807835,0.00249932,0.00153911,0.101608
J-494,0.564759,0.482752,0.38685,0.244494,0.291107,-1.72344,-0.454113,-0.610624,-0.445479,-0.299441,-0.178223,-0.0752659,0.0139712,0.0891545,0.996356,0.374073,0.71978,-1.60396,0.0736153,0.065611,0.11725,0.171889,0.241317,0.338417,0.415844
J-495,0.553266,0.474674,0.38269,0.243126,0.288257,-1.7195,-0.494727,-0.662266,-0.489484,-0.339198,-0.21446,-0.108503,-0.0166019,0.0608215,1.15501,0.435934,0.821626,-1.54529,0.00479458,0.0105257,0.0736647,0.137048,0.210334,0.294082,0.376034
J-496,0.786525,0.675984,0.552445,0.384201,0.440028,-2.11291,-0.0268833,-0.179476,-0.0615232,0.065337,0.175143,0.268301,0.348466,0.416397,0.709141,0.463876,0.620451,0.679384,0.43671,0.443276,0.489752,0.504652,0.617924,0.695238,0.745131
J-497,0.951676,0.856748,0.764571,0.63708,0.662197,-2.86815,0.215639,0.213552,0.393757,0.534607,0.650774,0.745968,0.826027,0.890549,1.20092,0.91885,1.09475,1.15656,0.92692,0.964325,1.01515,1.03332,0.970055,0.955745,0.987344
J-498,0.34765,0.31373,0.273069,0.20608,0.22805,-1.93799,-0.776641,-0.978049,-0.784985,-0.625724,-0.488482,-0.367493,-0.260254,3.23925,1.8297,0.900299,1.27209,-1.65919,-0.453366,-0.358902,-0.242904,-0.141402,-0.0512181,-0.0419531,0.0639557
J-499,0.334584,0.30468,0.268565,0.203049,0.224773,-1.94051,-0.779141,-0.982248,-0.789148,-0.629649,-0.492311,-0.371334,-0.264131,3.23813,1.82734,0.895003,1.26845,-1.66046,-0.456455,-0.362388,-0.246352,-0.144605,-0.0541407,-0.0425537,0.0619261
J-5,0.529364,0.454382,0.372785,0.242692,0.28737,0.297896,-0.236441,-0.347637,-0.240864,-0.12687,-0.0241152,0.0672691,0.148037,0.220173,0.418618,0.205776,0.364482,0.422869,0.243439,0.2275,0.264614,0.295989,0.417459,0.501854,0.551475
J-50,0.586968,0.527409,0.462629,0.383433,0.349035,-1.6333,-0.238796,-0.217628,-0.0469637,0.0788692,0.184028,0.274,0.353976,0.425634,1.09329,0.627717,0.790508,-1.66344,-0.0509065,0.0804755,0.174864,0.259811,0.33514,0.470757,0.581702
J-500,0.550656,0.456393,0.396544,0.346712,0.348166,-4.77342,-0.358496,-0.572045,-0.429779,-0.290799,-0.16466,-0.0506673,0.0514098,0.143218,1.81086,1.11753,1.32072,-4.17533,-0.097902,0.00533996,0.108107,0.200788,0.310596,0.323424,0.389879
J-501,0.292396,0.287097,0.280425,0.255963,0.263571,-1.89916,-0.583425,-0.666764,-0.491276,-0.351475,-0.231641,-0.126839,-0.0334864,0.0496529,1.30693,0.779551,0.962756,-1.79527,-0.245153,-0.0978903,0.0112844,0.067388,0.0919834,0.141313,0.223135
J-502,0.57972,0.4997,0.414172,0.277759,0.278708,0.332259,-0.1643,-0.255943,-0.134817,-0.0196003,0.0838546,0.175881,0.257186,0.329415,0.555229,0.313205,0.459303,0.513786,0.344569,0.34895,0.387991,0.422958,0.500614,0.560756,0.606889
J-503,0.633295,0.538519,0.435692,0.282438,0.281534,0.336846,-0.127717,-0.227987,-0.106239,0.00907251,0.112319,0.204074,0.285042,0.356845,0.561832,0.317928,0.460222,0.515318,0.379953,0.384524,0.423158,0.458741,0.537764,0.586774,0.630823
J-504,0.394998,0.348668,0.293727,0.210538,0.26185,-1.76553,-0.520737,-0.651541,-0.5097,-0.375857,-0.259584,-0.157439,-0.0670826,0.0124334,0.882113,0.277799,0.621285,-1.62882,-0.0108605,-0.0197267,0.0226548,0.0865708,0.168751,0.277012,0.346286
J-505,0.36507,0.327145,0.282135,0.205253,0.250789,-1.76011,-0.520329,-0.65402,-0.515713,-0.383674,-0.268487,-0.166813,-0.0766187,0.00317352,0.852476,0.255454,0.596389,-1.63028,-0.0136513,-0.025851,0.0143158,0.0783264,0.168965,0.271134,0.339075
J-506,0.378612,0.357557,0.346103,0.328545,0.357843,0.452873,-0.0463385,-0.230938,-0.013185,0.159104,0.282697,0.373221,0.443949,0.482589,0.93232,0.767038,0.870875,0.950623,0.509872,0.656581,0.721775,0.725249,0.434059,0.696625,0.75998
J-507,0.335634,0.303291,0.266551,0.209809,0.235789,-1.95991,-0.652458,-0.807551,-0.634016,-0.486226,-0.359739,-0.248801,-0.150775,-0.064608,1.3072,0.522801,0.905111,-1.70157,-0.209838,-0.164957,-0.0876542,-0.0070793,0.0742869,0.153939,0.239394
J-508,0.351627,0.317382,0.278343,0.211966,0.243516,-2.85618,-0.468921,-0.586387,-0.448699,-0.319322,-0.204514,-0.102615,-0.0122526,0.0680737,0.88826,0.261802,0.612527,-2.21974,0.0197389,0.0278258,0.075972,0.136213,0.210148,0.31133,0.369903
J-509,0.432612,0.401579,0.369526,0.323209,0.306131,-1.63285,-0.38636,-0.425075,-0.263963,-0.139634,-0.0337675,0.0585321,0.14125,0.216053,1.17184,0.748377,0.920102,-1.65245,-0.143041,0.00980959,0.110544,0.145022,0.193435,0.291242,0.389475
J-51,0.201221,0.208599,0.212932,0.196975,0.211308,-2.1847,-0.652919,-0.743193,-0.590822,-0.458568,-0.341671,-0.237776,-0.144738,-0.0612747,0.960874,0.57064,0.700269,-2.00526,-0.239828,-0.118328,-0.0385267,0.00941931,0.054583,0.105602,0.172508
J-510,5.87254,5.73438,5.62881,5.54719,5.54016,3.42914,4.9047,5.02403,5.32711,5.52866,5.68999,5.82412,5.94213,6.04579,7.03397,6.41407,6.50235,3.84968,5.4825,5.67255,5.7929,5.84628,5.74135,5.84085,6.0225
J-511,0.400946,0.358961,0.330702,0.284677,0.30621,-1.89425,-0.648695,-0.809974,-0.624396,-0.469706,-0.336629,-0.219753,-0.116328,-0.0252532,1.67472,0.823052,1.19499,-1.59718,-0.259498,-0.178869,-0.0785467,0.0111799,0.0845022,0.11943,0.211409
J-512,0.163591,0.186511,0.205439,0.203158,0.209173,-2.8701,-0.730193,-0.849012,-0.711879,-0.573706,-0.446125,-0.330289,-0.225967,-0.131143,1.0832,0.7477,0.771419,-2.67814,-0.372366,-0.221709,-0.119883,-0.0444361,0.0337416,0.0891391,0.154448
J-513,0.549815,0.469464,0.373523,0.243252,0.319847,0.297993,-0.230373,-0.377589,-0.271882,-0.157366,-0.0566281,0.032348,0.110979,0.180734,0.272081,0.136113,0.294812,0.35381,0.181228,0.191863,0.233927,0.250953,0.395982,0.511206,0.561882
J-514,0.596213,0.508905,0.414226,0.273419,0.290838,-3.25384,-0.221367,-0.338568,-0.220892,-0.0995376,0.00897831,0.104258,0.187881,0.261351,0.709777,0.378234,0.583287,0.635707,0.283908,0.277942,0.318468,0.353709,0.455026,0.503834,0.555543
J-515,0.612694,0.524699,0.428264,0.289809,0.308347,-3.26306,-0.185742,-0.290673,-0.171144,-0.0503307,0.0571304,0.151118,0.23338,0.305307,0.669389,0.384583,0.567415,0.621052,0.329842,0.331182,0.372305,0.403891,0.492161,0.539658,0.587504
J-516,0.54845,0.501499,0.476177,0.458539,0.503156,0.629136,0.17817,0.0809313,0.377054,0.576804,0.711884,0.802852,0.868636,0.893638,1.3645,1.19303,1.30534,1.40692,0.979395,1.17208,1.25052,1.23512,0.738314,0.906827,0.940197
J-517,0.282545,0.264524,0.242239,0.192737,0.215122,-1.99637,-0.64054,-0.77982,-0.620063,-0.475741,-0.352533,-0.244477,-0.148984,-0.0651039,1.13357,0.423015,0.779772,-1.76748,-0.173469,-0.138547,-0.0721408,0.00132907,0.0796987,0.157874,0.234364
J-518,0.332646,0.305306,0.273005,0.202743,0.223007,-1.96175,-0.71087,-0.897776,-0.71281,-0.558951,-0.42712,-0.311344,-0.20898,-0.118822,1.56105,0.696281,1.07151,-1.67157,-0.313281,-0.242907,-0.148124,-0.0585662,0.0258493,0.0456879,0.133492
J-519,0.352217,0.342938,0.331649,0.303117,0.301629,-1.76744,-0.530601,-0.604763,-0.425744,-0.285079,-0.164909,-0.0599636,0.0336992,0.117756,1.47913,0.944615,1.1385,-1.69637,-0.244885,-0.0873702,0.0407615,0.0996552,0.116338,0.175824,0.273583
J-52,0.488637,0.43144,0.363809,0.283526,0.28958,-2.16412,-0.516229,-0.547274,-0.332037,-0.180191,-0.0557889,0.0477373,0.136826,0.211069,1.03025,0.639036,0.677715,-1.95937,-0.0139933,0.156038,0.25116,0.306423,0.27079,0.23529,0.300201
J-520,0.430013,0.385785,0.342296,0.291833,0.288543,0.334223,-0.401244,-0.375029,-0.173353,-0.0342832,0.0787283,0.17166,0.251235,0.316778,0.64874,0.41837,0.457876,0.502225,0.125859,0.267533,0.339619,0.382734,0.322101,0.343258,0.392633
J-521,0.429444,0.387013,0.341944,0.291549,0.290645,-2.29482,-0.519574,-0.541311,-0.327043,-0.175822,-0.051419,0.0521271,0.141328,0.215898,1.16328,0.720879,0.81004,-2.05242,-0.0400314,0.133523,0.235892,0.290084,0.233326,0.22139,0.284799
J-522,0.206734,0.210953,0.211084,0.186478,0.205277,-2.03766,-0.780717,-0.94297,-0.760347,-0.610732,-0.479123,-0.362464,-0.258247,-0.165086,1.50384,0.869996,1.07412,-1.88538,-0.426943,-0.301325,-0.192768,-0.120698,-0.0582495,-0.0500814,0.0331097
J-523,0.273693,0.270511,0.264985,0.242004,0.242842,-1.79171,-0.552036,-0.637879,-0.485963,-0.361068,-0.252061,-0.15534,-0.0681801,0.0111047,1.17362,0.747637,0.932037,-1.74701,-0.235178,-0.0914563,0.00825153,0.0438451,0.0663817,0.128955,0.215248
J-524,0.418751,0.390909,0.375915,0.359262,0.394506,0.498704,0.00204655,-0.178787,0.0679446,0.250912,0.378777,0.469545,0.53855,0.572093,1.05435,0.884914,0.992624,1.07833,0.623765,0.784317,0.85358,0.851784,0.486084,0.746902,0.821925
J-525,0.321555,0.309667,0.296691,0.268816,0.258779,0.296626,-0.386881,-0.385048,-0.248051,-0.142591,-0.0394841,0.0478598,0.123356,0.195946,0.495532,0.320804,0.427155,0.480336,0.049564,0.150483,0.198961,0.227111,0.255117,0.352304,0.411881
J-526,0.295672,0.285985,0.275268,0.252457,0.251805,-2.12181,-0.500531,-0.543163,-0.393634,-0.274157,-0.164599,-0.0703678,0.0123711,0.0882079,0.903169,0.50221,0.673877,-1.98086,-0.137124,-0.00727877,0.0716182,0.118617,0.155583,0.216907,0.287461
J-527,0.588195,0.499785,0.399759,0.255781,0.29052,-2.00054,-0.375562,-0.495327,-0.372508,-0.246578,-0.133437,-0.0348018,0.0514918,0.12725,0.743238,0.243476,0.533585,-1.80981,0.159563,0.150382,0.183907,0.237578,0.318643,0.42179,0.485153
J-528,4.742,4.58564,4.43958,4.27653,4.27834,4.32691,4.08021,4.23589,4.47679,4.65602,4.80065,4.92095,5.0261,5.11883,5.0972,4.73278,4.80861,4.77273,4.7151,4.80092,4.87662,4.90477,4.86314,5.04022,5.21655
J-529,0.313416,0.287798,0.257223,0.196868,0.222958,-1.97207,-0.59369,-0.730487,-0.57251,-0.43144,-0.311412,-0.206335,-0.113566,-0.0323124,0.98824,0.34249,0.681488,-1.7905,-0.099376,-0.0809479,-0.0265461,0.0406694,0.1193,0.203112,0.276468
J-53,0.459226,0.42716,0.409454,0.392589,0.429898,0.535806,-0.0291976,-0.154297,0.122434,0.311079,0.440845,0.531879,0.600452,0.632067,1.10492,0.932853,1.03877,1.1238,0.685436,0.847302,0.917248,0.915796,0.513925,0.714432,0.795841
J-530,0.421803,0.376484,0.325208,0.238294,0.22027,-4.34904,-0.49882,-0.680076,-0.527832,-0.384591,-0.255764,-0.140132,-0.0369975,0.0552897,1.76232,0.955295,1.18296,-3.73722,-0.195529,-0.0906048,0.0161007,0.111606,0.196617,0.215742,0.284419
J-531,0.506704,0.45956,0.406937,0.319495,0.300605,-4.36509,-0.389989,-0.557528,-0.406612,-0.265225,-0.138295,-0.0244691,0.077052,0.16794,1.7292,0.964918,1.18669,-3.72777,-0.0634012,0.0364177,0.136863,0.22695,0.307168,0.336569,0.40406
J-532,0.616138,0.566554,0.538268,0.519521,0.567238,-3.58535,0.229716,0.143971,0.450916,0.652231,0.788289,0.880331,0.947197,0.97433,1.51648,1.31385,1.43136,1.53054,1.04691,1.24969,1.33332,1.31877,0.810641,0.958602,0.99495
J-533,0.238429,0.235952,0.232236,0.22926,0.228393,0.231532,0.2831,0.320125,0.353587,0.385437,0.416326,0.447225,0.47836,0.510644,0.444424,0.395512,0.455248,0.520288,0.442522,0.436412,0.426933,0.430909,0.509871,0.617027,0.679977
J-534,0.303394,0.286143,0.267904,0.250959,0.238359,0.232775,0.272218,0.310198,0.34661,0.379983,0.41176,0.443304,0.475035,0.508099,0.427229,0.358744,0.440493,0.516636,0.399896,0.394792,0.387031,0.395855,0.495198,0.62158,0.691307
J-535,0.431682,0.383418,0.325088,0.228916,0.274323,-1.4841,-0.378801,-0.520329,-0.387086,-0.26037,-0.151331,-0.0564417,0.0269603,0.0994723,0.55305,0.165902,0.422632,0.474162,0.133458,0.108239,0.138925,0.178019,0.276386,0.388732,0.450587
J-536,0.370363,0.34896,0.327896,0.292788,0.28682,-2.02342,-0.479333,-0.530274,-0.363672,-0.229319,-0.113955,-0.0145916,0.0731674,0.15018,1.06766,0.617799,0.735623,-1.90165,-0.121381,0.0248138,0.116862,0.17081,0.198315,0.260094,0.337759
J-537,0.522973,0.487733,0.452697,0.410927,0.396856,-1.36856,-0.116702,-0.108975,0.0249884,0.125504,0.210777,0.284781,0.351299,0.411474,0.827499,0.594806,0.711967,-1.4252,0.177557,0.309071,0.371143,0.375272,0.411258,0.508286,0.590529
J-538,0.312651,0.296776,0.279625,0.25028,0.24181,-1.60116,-0.31149,-0.327868,-0.207378,-0.110834,-0.02664,0.0477432,0.115082,0.176611,0.585195,0.351007,0.467453,-1.67878,-0.0469637,0.0655349,0.111709,0.140755,0.212221,0.314656,0.384925
J-539,0.383378,0.344046,0.295722,0.215591,0.270651,-1.51353,-0.423968,-0.549563,-0.426856,-0.302977,-0.19459,-0.0984973,-0.0129648,0.0629606,0.598008,0.160281,0.442455,0.493771,0.114008,0.0690589,0.0908645,0.141521,0.235682,0.363432,0.424371
J-54,0.453533,0.42255,0.405514,0.388638,0.425336,0.530763,-0.00945821,-0.157004,0.111411,0.298851,0.428269,0.51929,0.588001,0.620104,1.09782,0.926474,1.0329,1.11818,0.673329,0.835331,0.905222,0.903417,0.50978,0.735323,0.823029
J-540,0.427939,0.379448,0.321026,0.22976,0.276073,-1.49378,-0.430188,-0.571884,-0.437704,-0.308447,-0.196188,-0.0978514,-0.0110514,0.0650348,0.736129,0.221316,0.529375,-1.36923,0.101347,0.0665707,0.0981904,0.149236,0.241374,0.350067,0.415681
J-541,0.359856,0.322531,0.278673,0.204236,0.232524,-1.91572,-0.67996,-0.85311,-0.678972,-0.525823,-0.395491,-0.282021,-0.182185,-0.0952341,1.44752,0.583262,0.987658,-1.64064,-0.266292,-0.217963,-0.131193,-0.0427893,0.0456424,0.108167,0.196174
J-542,0.562055,0.48087,0.386509,0.243408,0.287776,-1.72648,-0.495626,-0.660637,-0.487829,-0.338438,-0.214233,-0.108468,-0.0166173,0.061005,1.14236,0.429999,0.810329,-1.55577,0.00740205,0.0116598,0.0737589,0.136679,0.213785,0.290606,0.374067
J-543,0.19855,0.205816,0.209622,0.18941,0.207121,-2.11082,-0.674144,-0.785859,-0.619518,-0.481727,-0.361502,-0.255038,-0.159928,-0.0750052,1.00525,0.557089,0.725795,-1.94421,-0.252396,-0.145878,-0.065796,-0.00888928,0.0422005,0.0906487,0.15842
J-544,4.67054,4.53064,4.42557,4.35208,4.33814,2.72912,4.12008,4.37787,4.65449,4.81136,4.927,5.0146,5.08786,5.1455,5.22285,4.98179,5.02885,5.05298,4.79397,4.99038,5.05688,5.04929,4.80888,4.84337,4.94437
J-545,7.30366,7.11878,6.97893,6.88357,6.85758,5.31705,6.70202,7.00564,7.30925,7.48287,7.61146,7.71056,7.79515,7.865,7.93785,7.64352,7.66474,5.77212,7.37846,7.59564,7.67357,7.66697,7.41841,7.49694,7.65013
J-546,0.395574,0.366974,0.338203,0.299855,0.284034,-1.46047,-0.244532,-0.252116,-0.122268,-0.0233359,0.0613192,0.135143,0.201592,0.261772,0.733603,0.472697,0.602884,-1.55092,0.0111208,0.134618,0.194978,0.205103,0.274525,0.369406,0.447627
J-547,0.420002,0.38629,0.354875,0.316149,0.301472,-1.4729,-0.205801,-0.20142,-0.0739661,0.0232308,0.106332,0.178872,0.244289,0.303791,0.656671,0.43135,0.549488,-1.54624,0.0679794,0.182222,0.230669,0.234765,0.307515,0.413149,0.492668
J-548,0.536321,0.479113,0.421164,0.358653,0.31488,-1.00571,-0.0244941,-0.009047,0.0925801,0.171434,0.239623,0.300609,0.357156,0.411297,0.654405,0.394973,0.557213,-1.15651,0.0348617,0.139384,0.195168,0.204442,0.370133,0.529171,0.628103
J-549,0.545047,0.464697,0.374416,0.237096,0.297691,0.297012,-0.227599,-0.360719,-0.261609,-0.147623,-0.0449865,0.0459326,0.126138,0.197561,0.393391,0.194977,0.348775,0.406786,0.220819,0.204167,0.242404,0.269909,0.410863,0.512691,0.561601
J-55,0.202667,0.208128,0.209983,0.188532,0.210882,-2.09813,-0.689193,-0.796454,-0.635792,-0.499183,-0.379106,-0.272155,-0.176228,-0.0899638,1.07964,0.612956,0.783757,-1.92967,-0.276552,-0.165115,-0.0812081,-0.0265448,0.0256959,0.0747895,0.145512
J-550,8.97876,8.84724,8.72005,8.57863,8.60855,8.60682,8.55842,8.91842,9.25587,9.48222,9.65565,9.79504,9.91635,10.0229,9.7293,9.2928,9.30602,9.20547,9.28418,9.42346,9.52621,9.54621,9.3946,9.72959,10.0011
J-551,6.51,6.35664,6.23777,6.14239,6.12534,3.99288,5.54235,5.67645,5.95273,6.1457,6.30228,6.43582,6.55578,6.66553,7.36798,6.81648,6.85905,4.3158,6.0355,6.2139,6.32197,6.37643,6.34268,6.52638,6.74056
J-552,5.94629,5.61074,5.39029,5.28641,5.35807,5.61238,5.73048,6.3153,7.05278,7.41565,7.63275,7.75383,7.82661,7.82613,7.96826,7.63942,7.66887,7.75262,7.71946,8.15592,8.31245,8.22429,6.84594,6.62067,6.6243
J-553,0.631444,0.581934,0.553226,0.534664,0.582303,-3.48082,0.209196,0.112012,0.423607,0.628323,0.767565,0.862585,0.932177,0.962046,1.68366,1.41279,1.54808,-3.00785,1.00837,1.22275,1.31561,1.30579,0.799759,0.938506,0.980045
J-554,0.591281,0.542482,0.515091,0.496355,0.5437,0.670079,0.214604,0.128219,0.432989,0.633767,0.769203,0.860449,0.926483,0.952437,1.45165,1.26687,1.3808,1.48154,1.03546,1.23469,1.31593,1.29966,0.789622,0.942669,0.977275
J-555,0.576601,0.489342,0.389574,0.239774,0.281473,-1.75623,-0.483403,-0.646239,-0.482674,-0.336163,-0.21378,-0.109542,-0.0189904,0.0576771,1.05301,0.393492,0.737861,-1.61281,0.0374761,0.0333678,0.0881513,0.147424,0.233705,0.291381,0.369391
J-556,0.585863,0.498456,0.398617,0.248811,0.290525,-1.74691,-0.473702,-0.63575,-0.471713,-0.325033,-0.202544,-0.0982534,-0.00767338,0.0689868,1.06374,0.404084,0.748313,-1.60222,0.0482713,0.0444443,0.099329,0.158542,0.243895,0.301472,0.379546
