 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-290,0.738959,0.781766,0.807573,0.83019,0.849256,0.865748,1.19053,1.15164,1.12543,1.11766,1.12005,1.13561,1.15917,1.1883,1.21492,1.2398,1.26118,1.2761,1.29224,1.30823,1.33702,1.32021,2.26668,1.5219,1.55694
J-291,1.7875,1.79752,1.80989,1.84194,1.89807,1.97903,2.47523,2.63459,2.75535,2.79627,2.81946,2.83747,2.85488,2.8631,2.88505,2.91481,2.95535,3.01982,3.11448,3.22358,3.28055,3.19048,3.84424,2.84273,2.80824
J-292,2.30113,2.30556,2.31786,2.35421,2.41959,2.51441,3.0431,3.23784,3.3837,3.43262,3.45854,3.4757,3.49091,3.49461,3.51527,3.54539,3.58871,3.66134,3.76859,3.89318,3.95267,3.94102,3.5734,3.39394,3.35733
J-293,0.0546897,0.0974595,0.138342,0.175116,0.208005,0.237608,0.312499,0.339177,0.361701,0.397018,0.435276,0.473989,0.512784,0.552232,0.591025,0.629136,0.66648,0.704465,0.752173,0.800921,0.843744,0.879396,0.903345,0.961254,1.00213
J-294,0.418728,0.423013,0.459124,0.49239,0.517499,0.532129,0.6897,0.6355,0.536897,0.507436,0.561259,0.607993,0.645362,0.672882,0.707851,0.745656,0.787543,0.83975,0.897044,0.98827,1.05121,1.07784,1.06687,1.27013,1.36608
J-295,0.359672,0.354942,0.375838,0.402013,0.430129,0.459794,0.749525,0.807887,0.816626,0.791401,0.781453,0.796029,0.824669,0.859105,0.896602,0.933376,0.968263,1.00118,1.0453,1.10092,1.14355,1.17102,1.15901,1.15804,1.19672
J-296,0.354276,0.349468,0.370284,0.396426,0.424532,0.45418,0.744333,0.802376,0.810871,0.785488,0.775577,0.790214,0.818904,0.853388,0.890921,0.92771,0.962603,0.995455,1.03958,1.09507,1.13754,1.16495,1.1537,1.1539,1.19307
J-297,0.290171,0.289728,0.310039,0.336791,0.365359,0.392946,0.617316,0.639209,0.616352,0.576156,0.579714,0.611181,0.646031,0.682434,0.722417,0.760064,0.794047,0.834174,0.885763,0.95004,1.00057,1.03414,1.05304,1.1036,1.15622
J-298,0.281484,0.285995,0.307606,0.334498,0.362901,0.390249,0.615209,0.634905,0.612084,0.572668,0.576383,0.60787,0.642743,0.679238,0.719282,0.756938,0.790864,0.830824,0.882141,0.946061,0.996288,1.02976,1.0497,1.10139,1.1538
J-299,0.0887127,0.127407,0.16602,0.200984,0.23215,0.260503,0.351395,0.37535,0.398209,0.423645,0.45931,0.49979,0.53882,0.577679,0.616724,0.654748,0.691259,0.731031,0.780906,0.829308,0.874548,0.908494,0.943644,0.995404,1.03708
J-3,0.0429318,0.0849091,0.13094,0.171424,0.206957,0.246576,0.794547,0.761349,0.734922,0.723071,0.7282,0.751198,0.783977,0.823008,0.859602,0.893884,0.924189,0.94738,0.975599,1.00422,1.03998,1.08272,1.16988,1.23172,1.27552
J-30,0.529869,0.578418,0.607768,0.633597,0.655542,0.674738,1.04225,1.00013,0.971993,0.963781,0.966795,0.98452,1.01115,1.04386,1.07383,1.10192,1.12624,1.14362,1.16284,1.1822,1.21557,1.17937,2.21609,1.41763,1.45355
J-300,0.135319,0.172909,0.211415,0.246394,0.277587,0.306054,0.397589,0.42344,0.449627,0.47648,0.511026,0.551022,0.59016,0.629737,0.669205,0.707199,0.742957,0.781529,0.83096,0.87915,0.924013,0.958401,0.99437,1.04123,1.08105
J-301,0.247977,0.252635,0.27932,0.306902,0.333061,0.356883,0.564048,0.555091,0.520172,0.481398,0.499411,0.541173,0.578775,0.615189,0.655757,0.693712,0.727643,0.771146,0.824118,0.887672,0.939185,0.973781,1.01835,1.09718,1.15533
J-302,0.213883,0.22332,0.252031,0.280137,0.306293,0.329803,0.522983,0.512602,0.478048,0.442547,0.471347,0.516283,0.554046,0.587274,0.62633,0.664221,0.700502,0.74899,0.809018,0.879954,0.933576,0.967805,0.990312,1.07402,1.13165
J-303,0.151998,0.193743,0.234503,0.270864,0.302135,0.328503,0.422421,0.430093,0.431841,0.445992,0.469813,0.505231,0.545974,0.593378,0.63508,0.673053,0.705768,0.73059,0.796689,0.863379,0.913295,0.94636,0.977048,1.05849,1.10732
J-304,0.114719,0.156288,0.196776,0.232793,0.263652,0.289546,0.382671,0.389472,0.390579,0.404494,0.428275,0.463422,0.504278,0.551854,0.593519,0.631435,0.664057,0.688249,0.754196,0.820825,0.870934,0.904371,0.936608,1.01816,1.06653
J-305,0.722814,0.766131,0.792203,0.815048,0.834319,0.851005,1.1792,1.14019,1.11394,1.1062,1.10862,1.12432,1.14808,1.17748,1.20436,1.2295,1.25111,1.26627,1.28268,1.29905,1.32829,1.32629,2.31017,1.51193,1.54763
J-306,0.247135,0.251838,0.279019,0.306602,0.332441,0.355938,0.566892,0.554032,0.518903,0.48353,0.501467,0.543006,0.581008,0.618381,0.659119,0.696972,0.730571,0.772075,0.826025,0.89183,0.942409,0.97747,1.02279,1.10598,1.16378
J-307,0.0444864,0.0931051,0.136375,0.175175,0.210459,0.242998,0.301761,0.341005,0.378212,0.415304,0.4522,0.489971,0.528796,0.568231,0.606905,0.644794,0.681821,0.717484,0.757498,0.798912,0.840323,0.880106,0.919189,0.95631,0.987468
J-308,23.0131,22.7184,22.6402,22.7561,23.0974,23.6512,24.6705,26.2788,27.4116,27.7894,27.9959,28.0326,27.9872,27.8223,27.7859,27.8251,27.9769,28.3645,28.9551,29.6264,29.7952,29.4902,26.5677,25.0264,24.5708
J-309,73.6004,73.3654,73.315,73.4296,73.7314,74.2028,75.0117,76.273,77.1332,77.4207,77.5542,77.5669,77.523,77.3953,77.3599,77.3795,77.4795,77.7426,78.1383,78.5734,78.6602,78.4298,76.3141,75.1156,74.78
J-30a,0.290799,0.353631,0.387521,0.419933,0.453493,0.489355,0.817264,0.823847,0.806974,0.784185,0.788826,0.816295,0.853039,0.895352,0.935663,0.972649,1.00493,1.02723,1.07421,1.13091,1.17645,1.20986,1.25691,1.2976,1.34581
J-30c,0.343305,0.375024,0.417991,0.453185,0.479017,0.505866,0.97716,0.90934,0.855837,0.836492,0.838647,0.86185,0.896383,0.93997,0.977683,1.01121,1.03801,1.05184,1.06438,1.07413,1.10621,1.15934,1.31971,1.41168,1.46152
J-31,0.201322,0.300077,0.329353,0.355279,0.381044,0.406612,0.698391,0.695835,0.691637,0.679501,0.677034,0.695538,0.725755,0.761876,0.798886,0.834771,0.867711,0.899648,0.93923,0.989966,1.04458,1.0876,1.13172,1.1734,1.20585
J-310,0.302542,0.299184,0.320778,0.347893,0.376544,0.404522,0.628551,0.649544,0.626231,0.583802,0.587375,0.61843,0.652851,0.688594,0.728579,0.766672,0.801401,0.842393,0.893785,0.956863,1.004,1.03433,1.05779,1.11152,1.17637
J-311,0.299721,0.296945,0.317539,0.344337,0.37342,0.402179,0.625963,0.652699,0.631773,0.589393,0.591379,0.621226,0.65523,0.690649,0.730434,0.768541,0.803516,0.844613,0.896191,0.95949,1.00669,1.03686,1.05746,1.11027,1.17448
J-312,0.227931,0.234131,0.25774,0.283599,0.308759,0.332572,0.552509,0.541393,0.512774,0.484776,0.502624,0.542849,0.580988,0.619244,0.659839,0.697446,0.730706,0.769887,0.824046,0.889569,0.941194,0.976779,1.01696,1.08922,1.14176
J-313,0.389819,0.396155,0.424985,0.454471,0.482837,0.508954,0.70082,0.700632,0.66849,0.632902,0.680208,0.727606,0.764182,0.792429,0.828114,0.865785,0.906648,0.964492,1.03297,1.10712,1.159,1.18941,1.17509,1.26133,1.32044
J-314,0.225543,0.273055,0.307272,0.339269,0.369241,0.397772,0.603631,0.582362,0.547756,0.529738,0.534282,0.564314,0.610327,0.669402,0.714619,0.752222,0.77883,0.769623,0.852429,0.933297,0.988349,1.02016,1.08968,1.18887,1.24071
J-315,0.187844,0.23496,0.268807,0.300447,0.330079,0.358292,0.56354,0.542051,0.507245,0.489064,0.493514,0.523474,0.569558,0.628692,0.673917,0.711474,0.738018,0.728834,0.811804,0.892728,0.947915,0.979895,1.04957,1.14853,1.19993
J-316,0.290475,0.289436,0.309632,0.33636,0.364979,0.392742,0.617685,0.639971,0.617104,0.575984,0.579564,0.611061,0.645911,0.682125,0.721984,0.759708,0.793903,0.834197,0.885776,0.949644,0.999825,1.03336,1.05399,1.10365,1.15898
J-317,0.0923499,0.128429,0.166935,0.2019,0.233293,0.262329,0.359401,0.382842,0.393553,0.411942,0.452153,0.493296,0.531677,0.568261,0.606512,0.644673,0.682561,0.726308,0.780463,0.83567,0.881458,0.912336,0.967555,1.00366,1.04367
J-318,0.226019,0.238502,0.272933,0.303118,0.330175,0.35354,0.543831,0.525706,0.483812,0.442668,0.468172,0.51455,0.552494,0.585094,0.624843,0.663033,0.698461,0.748545,0.810576,0.880013,0.932429,0.966767,1.00328,1.10454,1.16625
J-319,0.0385713,0.080099,0.125888,0.166113,0.200937,0.240153,0.786004,0.753773,0.728277,0.716997,0.722121,0.744925,0.777538,0.816362,0.852787,0.886937,0.917222,0.94065,0.96903,0.998537,1.03502,1.07808,1.16232,1.22105,1.26259
J-32,0.0907691,0.11461,0.15797,0.198045,0.241664,0.295791,0.836225,0.800211,0.768724,0.755589,0.762429,0.787449,0.821808,0.862709,0.90028,0.934942,0.965033,0.986564,1.01154,1.03231,1.06148,1.03013,2.40331,1.29399,1.34092
J-320,3.36763,3.36684,3.40817,3.46117,3.52096,3.5855,3.9763,4.07665,4.1077,4.08585,4.07691,4.09014,4.11674,4.14802,4.18673,4.22658,4.26637,4.30749,4.36045,4.41958,4.44855,4.45396,4.38437,4.39647,4.47676
J-321,1.44643,1.60183,1.64428,1.68672,1.74341,1.81666,2.11494,2.36403,2.4778,2.50414,2.52756,2.55104,2.57361,2.58577,2.61493,2.65213,2.70057,2.77583,2.90034,3.03742,3.10068,3.0944,2.70345,2.5174,2.52755
J-322,0.202878,0.234758,0.265415,0.295507,0.322584,0.346954,0.528323,0.507637,0.472575,0.454623,0.458918,0.492273,0.536275,0.596169,0.641595,0.67959,0.706773,0.714245,0.798005,0.874651,0.928912,0.960139,1.01122,1.11914,1.17875
J-323,0.679037,0.684932,0.714522,0.745476,0.776042,0.80499,1.00183,1.00812,0.980827,0.947223,0.995231,1.04255,1.07876,1.1062,1.14167,1.17945,1.22087,1.28011,1.35057,1.42661,1.47815,1.5065,1.48029,1.56214,1.62172
J-324,4.69957,4.71005,4.75512,4.806,4.85957,4.91337,5.15627,5.20001,5.20067,5.18025,5.23202,5.27829,5.31203,5.33542,5.37043,5.40973,5.45481,5.52102,5.59908,5.67757,5.71831,5.72897,5.64251,5.71895,5.80375
J-325,76.8468,76.57,76.5015,76.6131,76.9274,77.4274,78.2947,79.6561,80.5805,80.8863,81.0228,81.0338,80.9839,80.8429,80.8016,80.819,80.9228,81.2042,81.6293,82.099,82.1968,81.9546,79.6671,78.3447,77.9695
J-326,1.65644,1.6363,1.65517,1.6905,1.74334,1.81301,2.07594,2.22444,2.30318,2.30816,2.37192,2.41897,2.44788,2.45731,2.48597,2.52383,2.57569,2.66638,2.78645,2.9203,2.98499,2.98347,2.68881,2.62018,2.63166
J-327,0.0190745,0.0665285,0.109004,0.146999,0.181383,0.212928,0.273272,0.309887,0.344708,0.380479,0.416673,0.454306,0.493323,0.533184,0.571905,0.609655,0.646296,0.681266,0.722194,0.764683,0.806788,0.84681,0.887209,0.925944,0.956559
J-328,0.0216566,0.0686556,0.110902,0.148695,0.182875,0.214216,0.27578,0.311615,0.345637,0.380955,0.416871,0.454467,0.493575,0.533634,0.572421,0.610163,0.646709,0.681436,0.72289,0.765853,0.808059,0.847858,0.888256,0.92796,0.958965
J-329,0.209498,0.217826,0.246949,0.275054,0.301093,0.324441,0.518385,0.508179,0.475936,0.443608,0.468447,0.512806,0.550668,0.585233,0.624904,0.662753,0.697976,0.744673,0.802323,0.872225,0.925281,0.960033,0.98611,1.06668,1.12286
J-330,0.548944,0.597429,0.626693,0.652401,0.674177,0.69316,1.05957,1.01711,0.988716,0.980429,0.983414,1.00112,1.02773,1.06044,1.09037,1.11841,1.14264,1.15989,1.17895,1.19811,1.2314,1.19206,2.22168,1.43468,1.47044
J-331,0.755561,0.802969,0.831038,0.855343,0.875518,0.892667,1.24619,1.20232,1.17295,1.16444,1.1672,1.18453,1.21063,1.24281,1.27208,1.29936,1.3228,1.33909,1.3569,1.37477,1.40737,1.37141,2.38463,1.61204,1.64684
J-332,0.229012,0.234917,0.262293,0.289994,0.315986,0.339377,0.540242,0.530316,0.495555,0.460163,0.483476,0.526718,0.564425,0.599342,0.639003,0.67686,0.712034,0.757769,0.814431,0.880731,0.931834,0.966288,0.999836,1.07998,1.13909
J-333,0.229945,0.233985,0.257171,0.282882,0.307888,0.331408,0.550146,0.539742,0.5113,0.483267,0.5013,0.54168,0.579793,0.617889,0.658407,0.695972,0.729278,0.768856,0.823542,0.889772,0.94213,0.977981,1.01575,1.08674,1.1386
J-334,0.386785,0.391667,0.427504,0.460432,0.485466,0.500448,0.65647,0.605722,0.511978,0.477777,0.531681,0.578805,0.616185,0.643245,0.678141,0.715901,0.757803,0.810488,0.869083,0.962955,1.02678,1.0534,1.04268,1.23772,1.33036
J-335,3.39814,3.4113,3.46075,3.51072,3.55566,3.59266,3.78471,3.77014,3.70482,3.68543,3.74307,3.78966,3.82532,3.84953,3.88439,3.92368,3.9688,4.02728,4.0918,4.18606,4.2406,4.25272,4.19223,4.3761,4.4856
J-336,0.0749983,0.115689,0.156095,0.192482,0.224691,0.253211,0.333253,0.355761,0.371566,0.405333,0.446371,0.485671,0.524166,0.562508,0.600882,0.639035,0.677093,0.71685,0.766185,0.817011,0.860462,0.894946,0.941105,0.979797,1.02336
J-337,0.222788,0.294254,0.326451,0.355866,0.382409,0.405927,0.825432,0.787533,0.764655,0.759463,0.76316,0.78236,0.811978,0.848148,0.882255,0.914826,0.943812,0.966702,0.992766,1.02107,1.06425,1.10965,1.19259,1.25168,1.29018
J-338,1.59927,1.61264,1.62622,1.65771,1.71113,1.78721,2.27407,2.41648,2.52425,2.56103,2.58252,2.60055,2.61884,2.62929,2.65205,2.6818,2.72106,2.78164,2.87005,2.9719,3.02731,2.96108,3.68839,2.64146,2.61286
J-339,0.0931455,0.130522,0.169134,0.204217,0.23573,0.264876,0.36052,0.383972,0.396423,0.416619,0.45642,0.497374,0.535828,0.572791,0.611238,0.649429,0.687146,0.730183,0.783202,0.837843,0.883925,0.912662,0.96515,1.00403,1.04552
J-34,0.173343,0.217033,0.254196,0.28558,0.316417,0.349788,0.590254,0.57822,0.564611,0.57196,0.594918,0.6302,0.671269,0.718089,0.75891,0.795783,0.827138,0.847215,0.869289,0.879088,0.902888,0.953561,1.10143,1.18341,1.22993
J-340,0.357017,0.351073,0.371566,0.39756,0.425575,0.455152,0.744105,0.802801,0.811891,0.786697,0.776719,0.791234,0.819799,0.854143,0.891634,0.928413,0.963381,0.996425,1.04074,1.09647,1.13908,1.16638,1.1538,1.15354,1.19253
J-341,0.268984,0.30635,0.335663,0.365476,0.395412,0.426666,0.747948,0.786322,0.779592,0.751804,0.745013,0.763224,0.794494,0.832095,0.870709,0.907491,0.940988,0.968955,1.00833,1.05694,1.09691,1.12784,1.15507,1.16876,1.21378
J-342,0.28995,0.288592,0.308094,0.334543,0.363835,0.393313,0.617437,0.647369,0.628336,0.586323,0.587836,0.617162,0.650936,0.686,0.725539,0.763607,0.79886,0.840227,0.892224,0.955845,1.00337,1.03363,1.05287,1.10612,1.16932
J-343,0.247086,0.247483,0.277934,0.307372,0.334884,0.360153,0.55913,0.543524,0.513184,0.488046,0.508618,0.552068,0.590736,0.628192,0.669137,0.707067,0.740794,0.782056,0.840916,0.913373,0.968477,1.00336,1.03872,1.12761,1.17731
J-344,0.0349125,0.0797913,0.12116,0.15839,0.19207,0.222919,0.292287,0.324847,0.355237,0.388426,0.423018,0.460862,0.500223,0.54149,0.580938,0.619,0.65529,0.68998,0.734122,0.778852,0.820392,0.857573,0.896449,0.943868,0.980773
J-345,0.262576,0.260627,0.285631,0.312993,0.339631,0.36409,0.574559,0.570919,0.535159,0.495888,0.516007,0.556507,0.593712,0.628733,0.668148,0.706008,0.741489,0.785837,0.840821,0.905304,0.955201,0.989055,1.02177,1.09721,1.15999
J-346,0.337571,0.33571,0.361098,0.388927,0.416145,0.441268,0.653015,0.650399,0.615454,0.57667,0.597218,0.63773,0.674863,0.70969,0.749045,0.786949,0.822612,0.867256,0.922598,0.987201,1.03695,1.07032,1.10085,1.17613,1.23952
J-347,0.22673,0.235989,0.263222,0.290854,0.317124,0.341211,0.54969,0.543015,0.510728,0.474834,0.494669,0.535954,0.573292,0.608799,0.648499,0.686288,0.721121,0.765524,0.821047,0.886988,0.937998,0.972148,1.00486,1.07793,1.13596
J-348,29.4918,28.6045,28.2895,28.4669,29.2035,30.4572,32.6782,36.3458,38.8126,39.5861,39.9121,39.9293,39.7933,39.4136,39.3006,39.3425,39.6153,40.3742,41.5466,42.8833,43.2077,42.5824,36.3607,32.6259,31.4354
J-349,53.7419,53.6332,53.7215,53.9368,54.2829,54.7448,55.6752,56.7226,57.459,57.7202,57.8501,57.8769,57.8506,57.7518,57.7447,57.7871,57.898,58.156,58.5269,58.9129,58.9533,58.6997,56.8322,56.0636,56.042
J-35,0.179355,0.218701,0.256036,0.287639,0.31903,0.352957,0.593653,0.583128,0.570534,0.578272,0.601444,0.636763,0.677784,0.724473,0.765291,0.802239,0.833766,0.854352,0.876871,0.886011,0.909839,0.959928,1.10621,1.1878,1.23505
J-350,0.275394,0.255839,0.278388,0.305826,0.33284,0.359878,0.578695,0.579416,0.563335,0.543215,0.559322,0.595188,0.63282,0.671394,0.711478,0.749053,0.783513,0.818397,0.870533,0.936335,0.985049,1.01749,1.05894,1.13432,1.17532
J-351,0.262138,0.242767,0.264441,0.291451,0.31789,0.344198,0.562591,0.561177,0.54423,0.523823,0.539192,0.574978,0.612607,0.651363,0.691528,0.729026,0.763257,0.798035,0.849173,0.914653,0.963552,0.996634,1.04271,1.11875,1.15908
J-352,0.23459,0.245068,0.278067,0.307881,0.334172,0.356124,0.537233,0.517304,0.473226,0.431116,0.462812,0.51032,0.548013,0.578752,0.617197,0.655294,0.692422,0.745444,0.808046,0.877319,0.930094,0.964,0.9958,1.10312,1.16652
J-353,0.236931,0.246366,0.278911,0.308599,0.334744,0.356466,0.538752,0.517976,0.47252,0.433023,0.466846,0.514174,0.551877,0.582519,0.620617,0.65866,0.696171,0.748802,0.810056,0.880696,0.934956,0.968215,0.994696,1.10307,1.16738
J-354,68.4096,67.6502,67.3699,67.5546,68.2694,69.4516,71.4255,74.4908,76.4409,77.0521,77.3064,77.3169,77.2093,76.9172,76.823,76.8465,77.0446,77.5997,78.441,79.3679,79.5785,79.1339,74.4451,71.3082,70.2366
J-355,0.082208,0.252452,0.285993,0.311463,0.335464,0.35873,0.684772,0.663611,0.660931,0.668068,0.670103,0.684226,0.711609,0.746419,0.780955,0.815383,0.847347,0.875803,0.90791,0.946584,1.0055,1.05848,1.11631,1.14598,1.16832
J-356,0.21057,0.222149,0.25318,0.282147,0.308522,0.331549,0.518334,0.504018,0.465534,0.428021,0.462733,0.510796,0.548302,0.578349,0.616289,0.654172,0.691751,0.74638,0.809547,0.878457,0.929768,0.964101,0.984679,1.07869,1.13771
J-357,31.2344,31.043,31.0359,31.1783,31.4898,31.979,32.9095,34.2686,35.2106,35.5293,35.7068,35.7416,35.7068,35.5731,35.5496,35.5898,35.7233,36.0525,36.5438,37.0906,37.2098,36.9368,34.5171,33.3121,32.9895
J-358,0.0583728,0.101153,0.142052,0.178841,0.211745,0.241366,0.316243,0.342949,0.365492,0.400797,0.439058,0.477771,0.516567,0.556004,0.594795,0.63291,0.670253,0.708236,0.755957,0.804707,0.847529,0.883176,0.907106,0.964993,1.00585
J-359,0.134346,0.1752,0.215285,0.252416,0.287035,0.319729,0.399586,0.436445,0.466239,0.504223,0.543392,0.582134,0.620383,0.658508,0.696886,0.735053,0.773118,0.813395,0.86442,0.916994,0.960584,0.993986,0.999315,1.04713,1.08483
J-36,0.220644,0.227779,0.251799,0.277767,0.302835,0.326393,0.545067,0.534923,0.506922,0.4786,0.496416,0.536693,0.574719,0.612662,0.653174,0.690714,0.724008,0.763953,0.81866,0.885086,0.937692,0.973651,1.0108,1.08105,1.13213
J-360,0.38269,0.387635,0.423423,0.456311,0.481326,0.496332,0.652084,0.60169,0.508736,0.473438,0.527318,0.57453,0.6119,0.638888,0.673762,0.71152,0.75342,0.806176,0.865032,0.95931,1.02325,1.0499,1.03956,1.23338,1.32556
J-361,0.23121,0.240983,0.270621,0.299322,0.325197,0.347111,0.53017,0.512863,0.468653,0.429063,0.474649,0.522089,0.559538,0.58985,0.626292,0.663927,0.70359,0.757759,0.820584,0.888315,0.938984,0.972908,0.989693,1.09359,1.15639
J-362,0.229011,0.239739,0.26957,0.298366,0.324199,0.345969,0.52666,0.508839,0.463955,0.427665,0.475726,0.52329,0.560702,0.590569,0.626637,0.664227,0.704428,0.759083,0.82169,0.888326,0.938546,0.972373,0.986841,1.09322,1.15644
J-363,0.0652813,0.108073,0.14898,0.185795,0.218712,0.248357,0.323263,0.349995,0.372571,0.407818,0.446092,0.48478,0.523579,0.563035,0.601813,0.63992,0.67726,0.715214,0.762934,0.811704,0.854538,0.890181,0.914145,0.971968,1.01278
J-364,0.204018,0.213668,0.245593,0.274732,0.301519,0.325438,0.515792,0.504547,0.471737,0.439801,0.464501,0.509891,0.547875,0.581988,0.622054,0.659984,0.694956,0.742629,0.802459,0.874637,0.927744,0.962454,0.987409,1.07183,1.12743
J-365,16.2431,15.9104,15.7997,15.8927,16.2251,16.7836,17.8151,19.5013,20.6952,21.0905,21.3086,21.3472,21.2982,21.1202,21.0784,21.1168,21.276,21.6898,22.3285,23.0657,23.2653,22.9499,19.8187,18.157,17.6317
J-366,0.254953,0.262896,0.288572,0.316213,0.343449,0.369029,0.588553,0.592182,0.564337,0.526981,0.538617,0.574712,0.610777,0.646831,0.686667,0.724488,0.758957,0.800857,0.853597,0.917437,0.966698,0.999676,1.03012,1.09092,1.15136
J-367,0.287097,0.306256,0.33237,0.360037,0.387613,0.414167,0.657284,0.661786,0.640108,0.606546,0.612343,0.643932,0.679078,0.71613,0.756006,0.793526,0.827231,0.865617,0.915596,0.977641,1.0271,1.06066,1.09348,1.15829,1.20985
J-368,0.27283,0.293038,0.319142,0.34663,0.373977,0.400267,0.644254,0.648022,0.626864,0.594024,0.599296,0.630611,0.665722,0.702973,0.742908,0.780332,0.813827,0.85187,0.901647,0.96388,1.0138,1.04779,1.08138,1.14567,1.19578
J-37,0.215816,0.225461,0.252277,0.279527,0.305312,0.329017,0.535029,0.526996,0.496346,0.463284,0.483742,0.525831,0.56347,0.599314,0.639263,0.676998,0.711395,0.755634,0.811711,0.878642,0.930649,0.965484,0.997253,1.06929,1.1245
J-370,0.634757,0.684047,0.713645,0.740212,0.763452,0.784602,1.1559,1.12254,1.10106,1.09549,1.09872,1.11547,1.14125,1.17286,1.20245,1.23048,1.25533,1.27484,1.29703,1.3217,1.35774,1.39629,1.46471,1.5135,1.5461
J-371,0.0852987,0.103089,0.144035,0.182021,0.223958,0.279176,0.82339,0.789161,0.759412,0.746769,0.75306,0.777454,0.811342,0.8517,0.888856,0.923259,0.953278,0.975151,1.00038,1.02297,1.05359,1.0981,1.20012,1.26656,1.31211
J-373,0.0165723,0.0644643,0.107159,0.14534,0.179901,0.211643,0.270811,0.308147,0.343722,0.379937,0.416374,0.454049,0.49298,0.53264,0.57129,0.609038,0.64578,0.68096,0.721383,0.763424,0.805447,0.845727,0.886145,0.923898,0.954068
J-374,0.0479294,0.0950993,0.137578,0.175661,0.2102,0.241923,0.304175,0.34068,0.375195,0.410739,0.446759,0.484381,0.523482,0.563546,0.602388,0.640221,0.676869,0.711766,0.753341,0.796267,0.838183,0.877506,0.917,0.956983,0.988828
J-375,0.0217622,0.0687418,0.110975,0.148751,0.182925,0.214245,0.275896,0.311704,0.34569,0.38098,0.416895,0.454481,0.493596,0.533663,0.57245,0.610188,0.646728,0.681439,0.722917,0.765902,0.808124,0.847924,0.888329,0.928052,0.959043
J-376,0.230819,0.233782,0.252942,0.277356,0.302448,0.327654,0.564083,0.549095,0.522253,0.499774,0.516355,0.555108,0.593937,0.634517,0.675528,0.712896,0.745241,0.779305,0.833351,0.898227,0.950714,0.987281,1.0329,1.10349,1.15307
J-377,5.8827,5.85903,5.89905,5.96068,6.0366,6.12143,6.45419,6.59236,6.64559,6.62904,6.64197,6.67023,6.69807,6.72084,6.7584,6.79998,6.8457,6.91058,6.99351,7.08287,7.11682,7.1064,6.93459,6.93893,7.03795
J-378,0.30059,0.297668,0.318369,0.345213,0.374268,0.402937,0.626826,0.652952,0.631764,0.58933,0.591453,0.621406,0.655446,0.690895,0.730718,0.768821,0.803766,0.844843,0.896372,0.959636,1.0068,1.03697,1.05784,1.11069,1.17501
J-379,0.23099,0.240723,0.270371,0.299068,0.324942,0.346857,0.529885,0.512618,0.468486,0.428643,0.474113,0.521563,0.559015,0.589365,0.625831,0.663464,0.703085,0.757233,0.820055,0.887824,0.938522,0.972469,0.989492,1.09319,1.1559
J-38,25.0435,23.944,23.4917,23.6738,24.5994,26.2126,29.3623,33.9115,36.9615,37.9083,38.287,38.288,38.1108,37.6389,37.4879,37.5261,37.8472,38.7569,40.1705,41.792,42.1986,41.4541,33.8547,29.108,27.4579
J-380,0.0386106,0.0866127,0.129487,0.167868,0.202693,0.234719,0.29447,0.332313,0.368229,0.404591,0.44109,0.47878,0.517705,0.55737,0.596051,0.633834,0.670641,0.705909,0.746471,0.788556,0.830427,0.870407,0.910125,0.947957,0.978557
J-381,0.0167703,0.0646213,0.107309,0.145463,0.180011,0.211733,0.270964,0.308245,0.343762,0.379935,0.416355,0.45402,0.492965,0.532645,0.571297,0.60904,0.645772,0.680936,0.721403,0.763473,0.805505,0.845774,0.886194,0.924016,0.954214
J-382,1.16307,1.1758,1.21324,1.24959,1.28983,1.34408,1.89265,1.91035,1.92161,1.9216,1.93182,1.95448,1.98419,2.01608,2.05006,2.08427,2.1184,2.15365,2.20045,2.24803,2.28465,2.31312,2.29991,2.31576,2.34905
J-383,17.5931,17.533,17.5775,17.7151,17.966,18.3462,19.6835,20.5056,21.0914,21.2727,21.3537,21.3689,21.3548,21.2867,21.2893,21.3305,21.4268,21.6396,21.9617,22.3246,22.3999,22.2178,20.7014,20.027,19.9333
J-384,0.186678,0.232894,0.265686,0.29666,0.325081,0.351313,0.546239,0.52455,0.488757,0.470344,0.475173,0.505247,0.551253,0.609975,0.655214,0.692845,0.719486,0.711598,0.798926,0.880744,0.935189,0.967265,1.02938,1.12945,1.18263
J-385,0.235114,0.244476,0.274139,0.30285,0.328777,0.350789,0.53417,0.517636,0.474512,0.43289,0.477469,0.524964,0.562415,0.592956,0.629599,0.667243,0.706578,0.760691,0.823674,0.891919,0.942875,0.976867,0.994763,1.09637,1.15816
J-386,0.232294,0.241222,0.265732,0.293661,0.319938,0.344592,0.555826,0.540615,0.512413,0.494837,0.504137,0.534791,0.579591,0.634144,0.678088,0.715938,0.745239,0.75056,0.836107,0.911429,0.964375,0.998459,1.04093,1.12738,1.17777
J-387,0.248669,0.257974,0.2826,0.310569,0.336865,0.361377,0.571754,0.55657,0.528306,0.510552,0.519258,0.550384,0.595224,0.649957,0.694094,0.732003,0.761165,0.768218,0.853828,0.92872,0.981423,1.01531,1.05687,1.14434,1.19546
