 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-304,0.321826,0.259682,0.302628,0.339197,0.370565,0.39689,0.420074,0.451802,0.494176,0.51991,0.54061,0.554917,0.56729,0.584653,0.588605,0.592063,0.607419,0.627478,0.655063,0.681978,0.70962,0.736432,0.757153,0.762987,0.793579
J-305,0.318185,0.257771,0.303153,0.340452,0.370587,0.393789,0.412143,0.4353,0.472076,0.496142,0.516206,0.530705,0.543662,0.561985,0.566635,0.570409,0.584898,0.602821,0.626899,0.650149,0.676606,0.704763,0.747314,0.767729,0.803094
J-306,0.749355,0.533415,0.542855,0.563654,0.603817,0.657501,0.733473,0.867176,0.967657,1.01461,1.04426,1.06104,1.0678,1.05956,1.05354,1.04829,1.05453,1.09281,1.15363,1.22855,1.26938,1.27424,1.07255,0.948005,0.902661
J-307,0.770269,0.199846,0.221186,0.253494,0.304763,0.368613,0.454678,0.59799,0.707196,0.760449,0.796112,0.818784,0.833044,0.833637,0.837264,0.840938,0.852869,0.893461,0.954716,1.02892,1.069,1.07358,0.873839,0.750697,0.707176
J-308,0.121061,0.32069,0.352528,0.379558,0.402397,0.421254,0.437516,0.458462,0.489917,0.508477,0.522769,0.531677,0.539515,0.546971,0.541741,0.539398,0.552398,0.570056,0.595703,0.620144,0.647152,0.675209,0.703732,0.715156,0.745852
J-309,0.192615,0.116464,0.165113,0.206288,0.239069,0.262479,0.281971,0.327058,0.372308,0.40024,0.422999,0.441112,0.458348,0.475089,0.486448,0.497675,0.513199,0.533052,0.558804,0.589078,0.619067,0.648463,0.735014,0.7606,0.786322
J-31,0.340458,0.160872,0.184635,0.218343,0.266894,0.327356,0.406,0.535812,0.635828,0.686193,0.720629,0.743535,0.758221,0.760269,0.764122,0.76758,0.780053,0.817847,0.874187,0.942071,0.97963,0.985691,0.816112,0.715973,0.685124
J-310,0.211333,0.100291,0.147757,0.188704,0.220795,0.243085,0.26478,0.319247,0.369554,0.398539,0.420751,0.436673,0.452134,0.462547,0.466801,0.467804,0.477918,0.501531,0.533531,0.567783,0.596492,0.618809,0.672915,0.714552,0.741096
J-311,0.938134,0.670228,0.678052,0.700289,0.744916,0.806598,0.895124,1.05487,1.17403,1.22654,1.25797,1.27401,1.27905,1.26746,1.26033,1.25551,1.26451,1.30851,1.37826,1.46338,1.50594,1.50448,1.25326,1.10238,1.04772
J-312,0.152239,0.342127,0.36679,0.389094,0.409213,0.427193,0.44398,0.465767,0.491197,0.504017,0.512448,0.51668,0.519469,0.51997,0.512703,0.514412,0.532776,0.553543,0.582018,0.608076,0.634171,0.659238,0.688104,0.696264,0.73255
J-313,0.412366,0.398969,0.411343,0.424157,0.437371,0.450359,0.463263,0.480109,0.48691,0.478135,0.461266,0.43644,0.397405,0.360742,0.396048,0.408548,0.431236,0.465816,0.505601,0.544127,0.573435,0.593788,0.615143,0.589194,0.58893
J-314,0.223558,0.124455,0.169103,0.208857,0.244368,0.275651,0.314902,0.395079,0.465429,0.501389,0.526811,0.54307,0.556039,0.563306,0.563817,0.565999,0.580471,0.607978,0.65019,0.698846,0.731086,0.746375,0.697429,0.68749,0.702068
J-315,0.224458,0.401638,0.435082,0.465223,0.492136,0.516186,0.548676,0.620092,0.681417,0.71166,0.731937,0.743789,0.751539,0.750122,0.742244,0.738939,0.750413,0.776561,0.818255,0.867129,0.899656,0.915036,0.864986,0.854004,0.866843
J-316,0.128044,0.283679,0.319329,0.349599,0.375974,0.397571,0.419178,0.458072,0.498098,0.521567,0.539812,0.552516,0.562662,0.568564,0.565215,0.564548,0.575969,0.595733,0.624447,0.655931,0.684281,0.708256,0.720011,0.722996,0.746247
J-317,0.150067,0.281307,0.319792,0.35105,0.376667,0.395709,0.417297,0.462913,0.506419,0.531211,0.549683,0.562299,0.572097,0.575356,0.570023,0.569289,0.579965,0.599908,0.631531,0.667806,0.696665,0.717357,0.72212,0.737479,0.762035
J-318,0.179551,0.12596,0.17045,0.208327,0.240856,0.268095,0.291942,0.325072,0.369641,0.397565,0.4203,0.436356,0.45022,0.468833,0.474189,0.478729,0.49459,0.515122,0.543195,0.57074,0.598933,0.626121,0.647805,0.650961,0.679929
J-319,0.329777,0.537507,0.567797,0.593147,0.614068,0.630724,0.644107,0.658192,0.68243,0.698714,0.712064,0.720966,0.729271,0.737441,0.732914,0.730118,0.741983,0.756992,0.779357,0.800699,0.826452,0.854803,0.895697,0.911461,0.941428
J-32,0.338829,0.426696,0.44042,0.465133,0.506222,0.560588,0.633736,0.761059,0.857964,0.904427,0.934463,0.95257,0.961226,0.95606,0.952581,0.949223,0.956708,0.993604,1.05111,1.12181,1.1607,1.16615,0.985587,0.877454,0.844382
J-320,0.331766,0.55056,0.580719,0.605688,0.625902,0.641535,0.653412,0.664686,0.689852,0.706365,0.719657,0.728337,0.736354,0.743828,0.738926,0.735595,0.747533,0.762923,0.785972,0.808011,0.833961,0.862005,0.901391,0.920706,0.951467
J-321,0.205798,0.363078,0.398066,0.428292,0.455743,0.479672,0.505522,0.554825,0.604585,0.63051,0.648934,0.660065,0.668396,0.672822,0.667898,0.667721,0.681033,0.703952,0.737472,0.773876,0.803348,0.824749,0.81321,0.804551,0.825844
J-322,0.152339,0.302001,0.33901,0.369867,0.395284,0.415038,0.439537,0.490757,0.536756,0.562157,0.580804,0.593254,0.602739,0.605235,0.599151,0.597418,0.608071,0.629304,0.662693,0.700648,0.730021,0.750157,0.745162,0.756281,0.779557
J-323,0.34362,0.552441,0.580789,0.605916,0.628715,0.649353,0.6696,0.700019,0.737868,0.758257,0.773009,0.781509,0.788517,0.79379,0.788065,0.784902,0.798021,0.817189,0.846023,0.87463,0.902126,0.926995,0.932143,0.930546,0.954534
J-324,0.21005,0.315275,0.353291,0.384784,0.409324,0.426911,0.451853,0.504591,0.551183,0.577316,0.596259,0.608886,0.61825,0.619367,0.612253,0.609577,0.619238,0.64026,0.67522,0.716103,0.745985,0.764144,0.753786,0.777139,0.802449
J-325,0.194351,0.309287,0.348263,0.38007,0.404218,0.420485,0.443517,0.493547,0.537395,0.562747,0.581786,0.595035,0.604931,0.606639,0.599779,0.597215,0.606596,0.6269,0.660844,0.699818,0.729222,0.748721,0.747081,0.77428,0.799839
J-326,0.166829,0.355692,0.382084,0.405541,0.426453,0.444968,0.462198,0.486487,0.515537,0.529709,0.538767,0.542002,0.542567,0.540416,0.525601,0.521243,0.537245,0.556083,0.582284,0.606724,0.633364,0.661608,0.691331,0.7004,0.734408
J-327,0.188755,0.373948,0.395021,0.414195,0.431595,0.447174,0.461779,0.480909,0.502437,0.511977,0.516784,0.516283,0.51883,0.517767,0.507421,0.509582,0.532203,0.555065,0.585004,0.610397,0.636273,0.663272,0.689684,0.69532,0.73807
J-328,0.207,0.413769,0.432503,0.450885,0.46899,0.486206,0.502794,0.521431,0.531915,0.534591,0.544367,0.556559,0.559841,0.55313,0.547911,0.554724,0.574589,0.59849,0.629446,0.658717,0.6855,0.709368,0.744373,0.741488,0.774373
J-329,6.42688,6.55894,6.57893,6.60574,6.64038,6.68162,6.73319,6.83175,6.90634,6.92332,6.92433,6.91303,6.89768,6.88033,6.86156,6.85506,6.86746,6.89763,6.94377,6.99142,7.00986,7.00174,6.85703,6.7824,6.79365
J-33,0.167525,0.289319,0.328277,0.359765,0.385028,0.403187,0.425297,0.472727,0.515961,0.540996,0.559901,0.573024,0.583077,0.586071,0.580385,0.579166,0.589438,0.609443,0.641762,0.678688,0.707686,0.728103,0.730155,0.750071,0.775312
J-330,0.42158,0.636269,0.641018,0.646704,0.653099,0.659557,0.665893,0.673304,0.670288,0.655329,0.633114,0.603593,0.558129,0.519262,0.555012,0.5724,0.597984,0.6322,0.671529,0.710385,0.740606,0.761497,0.781077,0.751318,0.748563
J-331,0.407939,0.355328,0.386258,0.418589,0.44865,0.477712,0.525981,0.59665,0.648279,0.679674,0.704145,0.722188,0.734186,0.737003,0.733708,0.730092,0.738237,0.764161,0.804101,0.848534,0.88026,0.898312,0.821304,0.823256,0.843328
J-332,0.193415,0.298797,0.328118,0.356698,0.379891,0.400411,0.43672,0.478731,0.510935,0.534528,0.554105,0.571863,0.584039,0.587855,0.586449,0.582849,0.585938,0.604093,0.631964,0.66534,0.69379,0.715603,0.691794,0.726223,0.745348
J-333,0.214755,0.309323,0.347816,0.381429,0.405669,0.419392,0.435532,0.482591,0.519403,0.54476,0.565731,0.580422,0.591703,0.595804,0.59336,0.587794,0.592989,0.616286,0.651879,0.692487,0.722288,0.741892,0.763977,0.807886,0.832736
J-334,0.686674,0.432795,0.447061,0.469584,0.507042,0.554342,0.619366,0.728096,0.810491,0.851577,0.879042,0.896289,0.904949,0.90086,0.896886,0.892642,0.898448,0.931241,0.982585,1.04563,1.08276,1.0923,0.941239,0.847764,0.8137
J-335,0.683395,0.442207,0.456119,0.478195,0.515297,0.562188,0.626884,0.735587,0.817979,0.859036,0.88644,0.903605,0.912137,0.907822,0.903664,0.899157,0.904596,0.937343,0.988782,1.05206,1.08942,1.09906,0.947542,0.853537,0.819853
J-336,0.164515,0.0960609,0.140579,0.178887,0.213184,0.242768,0.273745,0.329672,0.386947,0.417941,0.441001,0.456184,0.468672,0.481315,0.484222,0.487807,0.503063,0.526738,0.560507,0.596847,0.626409,0.648152,0.638633,0.631296,0.653758
J-337,7.58537,7.51692,7.49708,7.52324,7.60274,7.73348,7.9308,8.34127,8.63226,8.70793,8.72664,8.70751,8.66292,8.58158,8.54441,8.54054,8.57941,8.68622,8.85206,9.04058,9.0898,9.00616,8.26505,7.83863,7.73149
J-338,0.250675,0.441804,0.458121,0.479751,0.511065,0.549025,0.597019,0.675029,0.73836,0.774304,0.800134,0.818111,0.828346,0.827278,0.82458,0.819713,0.821283,0.848675,0.891999,0.946497,0.982277,0.997114,0.896024,0.837779,0.826334
J-339,0.246815,0.499949,0.514068,0.533609,0.563094,0.59956,0.646408,0.727131,0.793427,0.829623,0.855365,0.873164,0.882986,0.881054,0.877308,0.871191,0.870982,0.897916,0.941034,0.996211,1.03313,1.04909,0.946053,0.880912,0.869073
J-34,0.41226,0.354736,0.38413,0.412194,0.436146,0.457219,0.494109,0.538933,0.577363,0.604599,0.628583,0.649622,0.663458,0.669136,0.671473,0.670837,0.675307,0.695485,0.725315,0.763064,0.793613,0.814214,0.784443,0.809843,0.82895
J-340,0.8139,0.554064,0.56272,0.585011,0.628802,0.688792,0.774539,0.928126,1.04304,1.09464,1.12611,1.14283,1.14878,1.13855,1.1321,1.12754,1.13627,1.17901,1.24659,1.32913,1.37137,1.37178,1.13379,0.989888,0.937332
J-341,0.360557,0.28416,0.330486,0.369956,0.402742,0.429064,0.456816,0.509891,0.563717,0.59385,0.616767,0.632526,0.645789,0.657709,0.661004,0.665131,0.679635,0.702384,0.735538,0.772568,0.8019,0.822649,0.821957,0.825684,0.84959
J-342,10.8504,9.98578,9.94004,9.95805,10.0538,10.218,10.4711,10.9841,11.3303,11.4182,11.432,11.3966,11.3374,11.2416,11.1887,11.1629,11.1817,11.2915,11.4724,11.6848,11.7301,11.6176,10.6265,10.0723,9.89789
J-343,0.241199,0.287114,0.324568,0.357244,0.380827,0.396348,0.422538,0.469755,0.507078,0.531014,0.549578,0.56316,0.573324,0.576151,0.575581,0.574495,0.579995,0.597481,0.623661,0.655526,0.683595,0.706192,0.719914,0.750867,0.771719
J-344,0.144501,0.333455,0.359068,0.381951,0.402355,0.420367,0.436992,0.458633,0.485099,0.499131,0.508828,0.513615,0.516349,0.516575,0.507392,0.507241,0.524606,0.545676,0.574426,0.600235,0.627442,0.654712,0.682192,0.689363,0.72527
J-345,0.180416,0.323372,0.359693,0.390138,0.415091,0.434613,0.455598,0.500593,0.550738,0.580316,0.601708,0.615217,0.62447,0.626457,0.62189,0.622667,0.635689,0.661488,0.702014,0.747916,0.779907,0.797511,0.769227,0.771506,0.793343
J-346,0.495374,0.621915,0.657862,0.688688,0.7159,0.738625,0.766827,0.824831,0.873785,0.899204,0.917172,0.928648,0.936913,0.937741,0.930706,0.928745,0.93917,0.960759,0.995485,1.03464,1.06315,1.08086,1.0605,1.06592,1.0886
J-347,0.210139,0.299758,0.338632,0.369976,0.395073,0.412923,0.431289,0.484421,0.535416,0.561382,0.579819,0.592207,0.601428,0.601231,0.594118,0.592273,0.602372,0.624424,0.66018,0.702453,0.732558,0.750052,0.743797,0.76508,0.792079
J-348,0.311927,0.485783,0.501596,0.523574,0.556222,0.596444,0.647748,0.73125,0.796446,0.832091,0.85738,0.874894,0.884796,0.883593,0.880796,0.875945,0.877651,0.904611,0.947057,1.00063,1.03573,1.05018,0.948725,0.885118,0.871047
J-349,0.51141,0.490689,0.497357,0.504146,0.510565,0.515866,0.519994,0.525921,0.523903,0.507686,0.485218,0.455935,0.418402,0.371963,0.38708,0.410712,0.446514,0.479043,0.51504,0.550948,0.580882,0.60333,0.614858,0.582511,0.602551
J-35,0.812212,0.388229,0.41645,0.443473,0.46916,0.492907,0.529144,0.573888,0.610942,0.635746,0.655775,0.672701,0.684161,0.687319,0.687458,0.685316,0.688548,0.707271,0.73539,0.770972,0.800488,0.821679,0.796944,0.814191,0.830876
J-350,0.531313,0.726809,0.72866,0.731113,0.733637,0.735484,0.736317,0.736464,0.728291,0.709761,0.685888,0.656028,0.617013,0.570699,0.590424,0.6191,0.657583,0.69026,0.726503,0.763151,0.793503,0.815798,0.824265,0.788133,0.801817
J-351,0.153981,0.284917,0.323508,0.354684,0.380173,0.399032,0.420714,0.466736,0.509944,0.534838,0.553539,0.566391,0.576317,0.579504,0.574011,0.573052,0.58358,0.60353,0.635374,0.671797,0.7007,0.721356,0.724649,0.741292,0.765929
J-352,0.308658,0.488509,0.512748,0.5339,0.552148,0.566888,0.580485,0.601815,0.629113,0.641221,0.648641,0.650703,0.651197,0.650825,0.640068,0.63585,0.649852,0.668698,0.696853,0.724131,0.750677,0.775988,0.794624,0.809208,0.844626
J-353,1.14754,1.31103,1.33467,1.35634,1.37627,1.39498,1.41381,1.44497,1.47726,1.48864,1.49389,1.49295,1.49007,1.48646,1.47378,1.46964,1.48338,1.50373,1.53382,1.56296,1.58751,1.60767,1.6056,1.60968,1.6438
J-355,0.479535,0.739201,0.745539,0.75561,0.769927,0.787861,0.81026,0.84581,0.865138,0.861924,0.847984,0.829138,0.799,0.753307,0.769959,0.787427,0.808574,0.846258,0.89391,0.941773,0.971491,0.982988,0.949368,0.916777,0.916868
J-356,0.154119,0.305371,0.342222,0.372991,0.398425,0.418189,0.442536,0.494954,0.541875,0.567381,0.585903,0.598072,0.607285,0.609348,0.6028,0.600552,0.611171,0.632883,0.666946,0.70558,0.735089,0.75485,0.746352,0.758019,0.780858
J-357,0.140394,0.315401,0.348196,0.375956,0.399359,0.418591,0.435066,0.456293,0.487713,0.50628,0.520653,0.529663,0.537477,0.545501,0.540472,0.539326,0.552369,0.570209,0.595347,0.619152,0.645683,0.673516,0.703304,0.714833,0.746328
J-358,0.30396,0.480154,0.512933,0.540915,0.564856,0.584903,0.6024,0.625151,0.657301,0.676672,0.691978,0.701974,0.7107,0.719438,0.715198,0.714542,0.727745,0.745781,0.771038,0.794986,0.821816,0.850059,0.878877,0.886764,0.916304
J-359,0.165695,0.366735,0.391449,0.413383,0.432712,0.449523,0.46484,0.48468,0.509745,0.522739,0.53147,0.535471,0.53755,0.537235,0.527248,0.525065,0.542753,0.562542,0.590217,0.614369,0.640689,0.667929,0.70018,0.713846,0.751417
J-36,0.345727,0.487217,0.519231,0.547323,0.572522,0.594979,0.616578,0.649293,0.688395,0.709275,0.724414,0.733162,0.739926,0.74679,0.741136,0.741509,0.755194,0.775594,0.803902,0.831624,0.858389,0.882963,0.890942,0.889296,0.916739
J-360,0.15451,0.355472,0.380802,0.403245,0.42299,0.440118,0.455634,0.475422,0.500652,0.514046,0.52331,0.527878,0.530745,0.531532,0.522712,0.5216,0.539376,0.559398,0.587442,0.612072,0.638315,0.665743,0.697064,0.708679,0.745029
J-361,0.170449,0.376976,0.401966,0.424031,0.443329,0.459916,0.474825,0.493986,0.518687,0.53139,0.539921,0.543713,0.5458,0.545945,0.536361,0.534016,0.551101,0.57028,0.597601,0.621367,0.647188,0.674892,0.708901,0.72323,0.759698
J-362,0.205427,0.404782,0.428968,0.450363,0.469088,0.485152,0.499576,0.518442,0.541732,0.552481,0.558795,0.55987,0.557842,0.555721,0.545067,0.542677,0.559702,0.579228,0.607044,0.631383,0.657595,0.68504,0.71668,0.733218,0.773684
J-363,0.141069,0.335508,0.366062,0.392207,0.414557,0.433277,0.449802,0.472128,0.503607,0.521035,0.533849,0.541057,0.54688,0.552031,0.544872,0.542087,0.555289,0.573096,0.598974,0.623517,0.650271,0.678038,0.706259,0.718328,0.749912
J-364,0.156645,0.355126,0.384357,0.409521,0.431172,0.449494,0.465926,0.488659,0.519666,0.536128,0.547803,0.553749,0.557999,0.56117,0.55356,0.550581,0.564073,0.581844,0.607792,0.632241,0.658894,0.686731,0.715747,0.728538,0.760534
J-365,1.51959,1.70579,1.73075,1.7567,1.78237,1.80707,1.83578,1.87952,1.91321,1.92996,1.94024,1.9465,1.94936,1.9474,1.94238,1.93468,1.9324,1.94776,1.97374,2.00702,2.03092,2.0431,2.027,2.03784,2.05484
J-366,4.09101,4.03086,4.06716,4.10403,4.14323,4.18301,4.23004,4.32026,4.39224,4.41576,4.42593,4.42541,4.42155,4.41738,4.41033,4.40812,4.42109,4.44838,4.48947,4.53312,4.55432,4.55503,4.4616,4.41624,4.4328
J-367,0.280357,0.248246,0.269502,0.291011,0.313318,0.336455,0.362018,0.402018,0.431786,0.437678,0.438422,0.440636,0.439271,0.433913,0.434612,0.442362,0.458286,0.484965,0.517604,0.548362,0.574925,0.597036,0.639875,0.638719,0.66213
J-368,0.234963,0.357528,0.395045,0.425974,0.450871,0.469319,0.494649,0.547403,0.59445,0.620486,0.63935,0.651821,0.66095,0.661967,0.654951,0.652482,0.662304,0.683415,0.718464,0.759537,0.789417,0.807539,0.794339,0.814879,0.839723
J-369,11.2409,11.2073,11.1805,11.2065,11.2931,11.4376,11.656,12.108,12.4211,12.4989,12.5072,12.4696,12.4038,12.2966,12.2694,12.2727,12.3109,12.4295,12.6126,12.8193,12.8641,12.7556,11.8727,11.3919,11.2429
J-37,0.282689,0.380923,0.402673,0.425632,0.451432,0.478894,0.513573,0.559437,0.596678,0.623289,0.645099,0.663048,0.675025,0.678374,0.677372,0.672852,0.672454,0.691055,0.719951,0.757104,0.787846,0.809892,0.77708,0.780008,0.790734
J-370,0.12665,0.0425243,0.0872663,0.125257,0.157844,0.184519,0.208642,0.247034,0.290047,0.317286,0.339823,0.356937,0.372156,0.387198,0.392335,0.395724,0.408877,0.428269,0.455181,0.483807,0.511502,0.53705,0.559738,0.569197,0.59659
J-371,0.125984,0.0429121,0.0880461,0.126164,0.158622,0.184935,0.208236,0.245256,0.287945,0.315341,0.338081,0.355465,0.370827,0.385926,0.391195,0.394619,0.407724,0.427023,0.453927,0.482631,0.510358,0.535903,0.560313,0.570935,0.598447
J-372,0.185553,0.28693,0.329732,0.362429,0.3873,0.403073,0.415856,0.45561,0.493875,0.516345,0.534321,0.549726,0.562305,0.571358,0.574076,0.574365,0.582793,0.601516,0.62769,0.655842,0.684225,0.711076,0.730564,0.760026,0.785069
J-373,0.237764,0.410706,0.443463,0.473677,0.501532,0.527453,0.562761,0.639934,0.705061,0.736443,0.757141,0.768944,0.776434,0.774445,0.766336,0.763077,0.774921,0.802094,0.845321,0.895724,0.928535,0.943176,0.884442,0.867274,0.8779
J-374,0.983721,1.15789,1.17997,1.20156,1.2232,1.24473,1.26835,1.31032,1.35126,1.36611,1.37315,1.37276,1.36979,1.3647,1.35158,1.34669,1.3615,1.38458,1.41978,1.45566,1.48244,1.50055,1.47422,1.46574,1.49473
J-375,0.224485,0.400557,0.434136,0.464306,0.49117,0.515063,0.5473,0.618103,0.679029,0.709155,0.72939,0.74125,0.749042,0.747713,0.739882,0.73661,0.748073,0.774126,0.815691,0.864409,0.896895,0.9123,0.863129,0.852833,0.866019
J-376,0.220072,0.406483,0.439917,0.469756,0.49609,0.519251,0.550692,0.62043,0.680991,0.711113,0.731356,0.743199,0.75092,0.749367,0.741437,0.737847,0.74916,0.775214,0.816974,0.866429,0.899311,0.914551,0.8646,0.855062,0.868246
J-377,0.148323,0.338273,0.363109,0.385428,0.405473,0.423244,0.439683,0.460784,0.485936,0.498598,0.507192,0.511717,0.5148,0.515952,0.508445,0.509623,0.527891,0.548842,0.577477,0.603435,0.630002,0.656092,0.684834,0.691796,0.728058
J-378,0.164086,0.312374,0.348762,0.379604,0.405768,0.426877,0.45345,0.510495,0.560736,0.587347,0.606329,0.618494,0.627496,0.629018,0.622276,0.620091,0.631077,0.653802,0.689508,0.730066,0.760065,0.778922,0.761772,0.768197,0.789086
J-379,0.296581,0.472644,0.497594,0.519112,0.537072,0.552697,0.567047,0.588721,0.616454,0.629146,0.637098,0.639605,0.640368,0.640205,0.629476,0.625782,0.639986,0.659108,0.687459,0.714873,0.741408,0.766619,0.784643,0.798848,0.834405
J-38,0.213643,0.68298,0.693872,0.708409,0.730662,0.758235,0.793099,0.853332,0.90319,0.934215,0.95769,0.974755,0.984324,0.982701,0.976852,0.966936,0.960623,0.982425,1.01906,1.06803,1.10576,1.12865,1.0662,1.02188,1.01975
J-380,0.702252,0.465371,0.477775,0.499447,0.537665,0.586958,0.655516,0.772528,0.860934,0.90401,0.932232,0.949343,0.957345,0.951793,0.947068,0.942367,0.948117,0.982723,1.03729,1.10445,1.14298,1.15106,0.982916,0.878627,0.840691
J-381,0.717753,0.49037,0.501163,0.522512,0.562022,0.6141,0.687286,0.814547,0.910412,0.955938,0.985114,1.00212,1.00948,1.00242,0.997036,0.992123,0.998341,1.03523,1.0936,1.16543,1.20532,1.21144,1.02308,0.906725,0.864306
J-382,0.105036,0.280944,0.314178,0.342442,0.366385,0.386214,0.403279,0.425828,0.458975,0.478,0.492557,0.50146,0.509224,0.518286,0.513903,0.51211,0.524603,0.542322,0.567275,0.591231,0.618016,0.646223,0.675589,0.686406,0.717009
J-383,0.16457,0.0677504,0.114783,0.154529,0.187152,0.212922,0.243191,0.302204,0.356846,0.387803,0.411432,0.428146,0.442548,0.452989,0.455029,0.457865,0.47101,0.493516,0.527576,0.566553,0.596274,0.616314,0.610361,0.621699,0.645418
J-384,6.96493,6.01465,6.01149,6.0409,6.11177,6.21595,6.3665,6.64799,6.83646,6.88754,6.89944,6.88564,6.85986,6.81464,6.79078,6.77921,6.7903,6.85243,6.9519,7.06775,7.09657,7.04428,6.53719,6.25677,6.17648
J-385,0.726806,0.512854,0.522442,0.543237,0.583237,0.636587,0.712044,0.844677,0.944498,0.991353,1.02105,1.03798,1.04491,1.03689,1.03099,1.02579,1.032,1.07011,1.13069,1.20539,1.24623,1.25137,1.05152,0.928155,0.883182
J-386,0.369936,0.586275,0.614245,0.639108,0.661699,0.682227,0.702412,0.732819,0.770569,0.790817,0.805396,0.813722,0.820568,0.825553,0.819637,0.816105,0.829163,0.848257,0.877182,0.905913,0.93344,0.958224,0.962647,0.960854,0.984606
J-389,0.156397,0.303162,0.339998,0.370712,0.396517,0.416818,0.442351,0.496402,0.54385,0.569729,0.588569,0.601005,0.610391,0.612595,0.606283,0.604506,0.615272,0.637019,0.671296,0.710162,0.739705,0.759294,0.74918,0.761666,0.785157
J-39,0.0280243,0.315934,0.342645,0.368367,0.392042,0.413872,0.435184,0.463656,0.489188,0.510586,0.529175,0.544309,0.556085,0.563524,0.565013,0.561098,0.558899,0.572311,0.59399,0.621608,0.648714,0.673933,0.704123,0.7224,0.736861
J-390,0.165995,0.326429,0.36233,0.392573,0.418291,0.43911,0.466093,0.522971,0.57244,0.598986,0.618033,0.630385,0.639496,0.640919,0.634186,0.63187,0.642495,0.664896,0.700453,0.741108,0.77114,0.789971,0.770644,0.789966,0.813764
J-391,0.30281,0.232424,0.276471,0.314317,0.346941,0.374199,0.398992,0.436011,0.479199,0.505907,0.528407,0.545717,0.561262,0.581097,0.590706,0.598044,0.613779,0.634062,0.661279,0.689071,0.717317,0.744306,0.771599,0.774377,0.800543
J-392,0.143338,0.0724827,0.117061,0.155056,0.187392,0.213952,0.237494,0.271795,0.31362,0.340629,0.363959,0.382464,0.399423,0.421033,0.430742,0.437887,0.453558,0.473327,0.49987,0.526873,0.555355,0.583461,0.616072,0.621798,0.648417
J-393,0.413395,0.598137,0.61701,0.634995,0.652275,0.668316,0.683392,0.701839,0.729007,0.739908,0.746026,0.747046,0.746288,0.743195,0.732176,0.730239,0.748839,0.773323,0.810279,0.844126,0.872483,0.895398,0.885867,0.882265,0.91494
J-394,0.177052,0.364483,0.385926,0.405301,0.422747,0.438205,0.452489,0.470779,0.492183,0.502181,0.507877,0.508971,0.511356,0.50996,0.498553,0.498672,0.520215,0.542361,0.572109,0.596969,0.622955,0.650813,0.676978,0.685495,0.728579
J-395,0.284688,0.466339,0.479104,0.490976,0.501712,0.511026,0.519246,0.529558,0.540299,0.541557,0.539323,0.5336,0.52803,0.521416,0.503686,0.501448,0.528169,0.549494,0.577303,0.609148,0.640128,0.669522,0.683852,0.694529,0.750242
J-396,0.0499063,0.289306,0.316158,0.342011,0.366509,0.39,0.413444,0.448227,0.47687,0.497324,0.513732,0.526172,0.535133,0.536939,0.53655,0.532185,0.533165,0.547691,0.570909,0.599943,0.626492,0.649216,0.681108,0.701516,0.716567
J-399,0.23466,0.408167,0.440334,0.467387,0.489932,0.508161,0.523407,0.542276,0.571685,0.589504,0.603495,0.61242,0.620283,0.62839,0.623621,0.622418,0.635047,0.652065,0.676034,0.69862,0.72445,0.752125,0.784507,0.797547,0.828762
J-4,0.392572,0.541088,0.572989,0.603287,0.634603,0.66614,0.704492,0.781193,0.850835,0.882991,0.90359,0.914123,0.920495,0.920981,0.914414,0.914164,0.929325,0.958392,1.00186,1.05018,1.08248,1.0978,1.03231,0.993387,1.00411
J-40,0.00842575,0.00758822,0.042705,0.0780877,0.111608,0.143401,0.175831,0.208617,0.240006,0.269493,0.297031,0.322021,0.343681,0.361026,0.372501,0.377682,0.37875,0.394576,0.415668,0.442987,0.471818,0.500327,0.529725,0.547385,0.560434
J-400,0.218919,0.391163,0.423518,0.45074,0.473469,0.49189,0.507344,0.526616,0.556353,0.574295,0.588351,0.597301,0.605164,0.6133,0.6085,0.607383,0.620088,0.637254,0.661383,0.684126,0.710057,0.73775,0.769839,0.78265,0.813998
J-401,0.296507,0.507859,0.537845,0.563008,0.58387,0.60065,0.614576,0.631235,0.659058,0.676214,0.689732,0.698379,0.70622,0.713395,0.708404,0.705323,0.717494,0.733586,0.757396,0.779995,0.805944,0.83367,0.865593,0.87929,0.90884
J-402,0.290558,0.502474,0.532496,0.557695,0.578574,0.595389,0.609338,0.626053,0.653944,0.671124,0.684655,0.693321,0.701163,0.708325,0.703323,0.700226,0.71241,0.728537,0.752391,0.775034,0.801039,0.828803,0.860693,0.874387,0.903973
J-403,0.346727,0.539429,0.561121,0.580161,0.596683,0.610749,0.624325,0.647767,0.674898,0.683159,0.686577,0.684284,0.680478,0.67682,0.663921,0.657201,0.670098,0.687678,0.714669,0.740749,0.766968,0.792721,0.814346,0.831732,0.867477
J-404,0.0391426,0.255727,0.285923,0.314198,0.33979,0.362846,0.384371,0.416675,0.445247,0.466535,0.484271,0.497896,0.508828,0.516281,0.519417,0.517444,0.518976,0.532879,0.553731,0.579875,0.606312,0.631424,0.666464,0.68481,0.700848
